ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
630,customer-467975,0,64,85,8,22,9,81
631,customer-273340,0,22,89,30,22,8,65
632,customer-273339,0,22,94,26,22,9,71
633,customer-184074,0,58,27,9,22,46,91
634,customer-158144,0,59,7,6,22,66,86
635,customer-158145,0,59,91,9,22,65,81
636,customer-273406,0,18,79,27,22,10,66
637,customer-467756,0,50,92,9,22,13,81
638,customer-184078,0,57,96,6,22,45,83
639,customer-127296,0,46,19,18,22,22,92
640,customer-127410,0,54,25,9,22,60,91
641,customer-127409,0,55,35,18,22,60,94
642,customer-202555,0,55,18,9,22,10,89
643,customer-467652,0,64,84,8,22,9,81
644,customer-76772,0,34,5,17,22,10,83
645,customer-127408,0,55,39,20,22,59,94
646,customer-317659,0,44,19,9,22,8,89
647,customer-317660,0,44,11,11,22,8,87
648,customer-273437,0,28,16,12,22,13,89
649,customer-467716,0,66,6,11,22,17,85
650,customer-127258,0,46,15,18,22,35,89
651,customer-467717,0,66,71,3,22,17,84
652,customer-202589,0,70,11,5,22,75,87
653,customer-388026,0,60,8,18,22,20,85
654,customer-18384,0,41,1,23,22,26,78
655,customer-18383,0,41,9,20,22,26,85
656,customer-273427,0,26,90,30,22,14,65
657,customer-273426,0,26,99,14,22,14,81
658,customer-127339,0,38,56,5,22,18,86
659,customer-202590,0,70,84,6,22,76,82
660,customer-184079,0,57,86,12,22,44,78
661,customer-127297,0,46,16,17,22,22,90
662,customer-388027,0,60,2,15,22,20,82
663,customer-76773,0,34,2,21,22,10,80
664,customer-468036,0,66,9,17,22,17,86
665,customer-202653,0,66,8,11,22,77,86
666,customer-158191,0,53,8,17,22,46,85
667,customer-273091,0,54,5,3,22,20,85
668,customer-273090,0,54,22,6,22,21,89
669,customer-468290,0,64,85,8,22,10,81
670,customer-317802,0,26,98,9,22,8,83
671,customer-202672,0,66,93,14,22,69,78
672,customer-127161,0,55,21,12,22,59,91
673,customer-317803,0,26,92,24,22,8,72
674,customer-468331,0,66,16,3,22,21,87
675,customer-468332,0,66,10,3,22,21,86
676,customer-468333,0,66,97,2,22,22,85
677,customer-273070,0,68,0,24,22,42,76
678,customer-158229,0,54,5,14,22,30,84
679,customer-468351,0,67,3,20,22,16,81
680,customer-468352,0,67,88,11,22,16,79
681,customer-468353,0,67,69,9,22,15,81
682,customer-158230,0,54,5,18,22,30,83
683,customer-273065,0,68,0,0,22,44,86
684,customer-127141,0,59,10,18,22,64,86
685,customer-273064,0,68,68,2,22,44,85
686,customer-184071,0,58,21,9,22,47,90
687,customer-317801,0,26,35,12,22,8,92
688,customer-317800,0,26,39,27,22,8,96
689,customer-468128,0,62,49,38,22,41,87
690,customer-468127,0,62,51,33,22,41,86
691,customer-273263,0,48,88,26,22,35,68
692,customer-273262,0,47,89,26,22,34,68
693,customer-158174,0,55,94,11,22,53,81
694,customer-127227,0,50,25,3,22,40,87
695,customer-127226,0,50,16,5,22,41,87
696,customer-202654,0,66,2,9,22,76,84
697,customer-468074,0,50,18,15,22,13,91
698,customer-273258,0,47,3,6,22,34,85
699,customer-18332,0,43,98,45,22,47,61
700,customer-18331,0,43,98,33,22,47,69
701,customer-202652,0,67,13,12,22,77,88
702,customer-18330,0,43,0,12,22,48,82
703,customer-387974,0,34,2,12,22,16,83
704,customer-387973,0,34,6,11,22,17,85
705,customer-387972,0,34,12,12,22,17,87
706,customer-184072,0,58,22,8,22,47,89
707,customer-468113,0,59,54,27,22,34,84
708,customer-468114,0,60,55,27,22,35,83
709,customer-127207,0,51,34,6,22,45,89
710,customer-158175,0,55,92,15,22,53,77
711,customer-317799,0,26,41,38,22,7,96
712,customer-273120,0,62,99,17,22,12,80
713,customer-184073,0,58,25,8,22,47,90
714,customer-467494,0,61,26,74,22,42,93
715,customer-467493,0,69,30,68,22,42,97
716,customer-51541,0,45,7,14,22,26,85
717,customer-388134,0,63,89,6,22,21,82
718,customer-273604,0,54,14,8,22,21,87
719,customer-127586,0,50,29,6,22,41,89
720,customer-273603,0,54,21,15,22,21,92
721,customer-202480,0,68,8,12,22,43,85
722,customer-273585,0,68,94,27,22,42,71
723,customer-466724,0,66,92,14,22,18,78
724,customer-273584,0,68,100,24,22,42,76
725,customer-127567,0,51,99,9,22,46,83
726,customer-127566,0,52,21,14,22,46,91
727,customer-202481,0,68,8,14,22,42,86
728,customer-18475,0,54,8,11,22,82,86
729,customer-18474,0,55,16,15,22,82,90
730,customer-42532,0,55,14,29,22,72,88
731,customer-51495,0,51,10,24,22,45,85
732,customer-51496,0,50,8,23,22,44,84
733,customer-42531,0,56,14,35,22,72,89
734,customer-158043,0,58,95,8,22,73,82
735,customer-466765,0,50,12,11,22,12,87
736,customer-273578,0,68,98,6,22,45,83
737,customer-273577,0,68,91,8,22,45,81
738,customer-202479,0,68,9,11,22,43,86
739,customer-388135,0,63,81,14,22,20,77
740,customer-317596,0,51,96,5,22,25,84
741,customer-317595,0,51,24,9,22,25,91
742,customer-127636,0,46,7,12,22,29,85
743,customer-68212,0,48,21,5,22,39,88
744,customer-466438,0,50,15,15,22,12,89
745,customer-317536,0,63,14,21,22,22,89
746,customer-317537,0,63,14,18,22,22,89
747,customer-466481,0,60,72,30,22,32,67
748,customer-466482,0,60,70,29,22,32,69
749,customer-317538,0,63,9,11,22,22,86
750,customer-158036,0,58,12,8,22,70,87
751,customer-18512,0,49,88,20,22,66,72
752,customer-466809,0,60,67,27,22,32,72
753,customer-18511,0,49,95,8,22,67,83
754,customer-127617,0,47,15,20,22,36,89
755,customer-202468,0,68,81,11,22,47,79
756,customer-466507,0,62,57,12,22,43,85
757,customer-466508,0,62,68,18,22,43,77
758,customer-184143,0,54,23,8,22,18,89
759,customer-184142,0,54,24,11,22,19,91
760,customer-466662,0,63,91,15,22,8,77
761,customer-273634,0,62,93,12,22,13,80
762,customer-51478,0,52,32,11,22,52,91
763,customer-51479,0,52,32,6,22,51,89
764,customer-127618,0,46,4,12,22,35,84
765,customer-466810,0,60,64,29,22,32,73
766,customer-273576,0,67,88,8,22,45,81
767,customer-42530,0,56,16,36,22,72,91
768,customer-127462,0,50,17,11,22,77,89
769,customer-467165,0,61,29,86,22,42,90
770,customer-467166,0,61,69,17,22,43,77
771,customer-127461,0,51,22,15,22,78,92
772,customer-317640,0,46,14,6,22,13,87
773,customer-317641,0,46,1,8,22,13,83
774,customer-467325,0,64,88,11,22,9,80
775,customer-127439,0,51,88,5,22,72,83
776,customer-76776,0,33,2,23,22,8,80
777,customer-467389,0,66,96,12,22,18,80
778,customer-51520,0,46,1,9,22,34,83
779,customer-467390,0,66,91,8,22,17,81
780,customer-273498,0,16,93,23,22,20,73
781,customer-388056,0,44,96,8,22,33,83
782,customer-388055,0,44,34,12,22,33,93
783,customer-388054,0,44,36,30,22,33,98
784,customer-467473,0,60,58,27,22,33,80
785,customer-467474,0,60,56,29,22,33,81
786,customer-467475,0,60,56,32,22,34,81
787,customer-202554,0,55,24,9,22,11,91
788,customer-76774,0,34,0,23,22,9,78
789,customer-51540,0,45,18,9,22,26,89
790,customer-76775,0,34,2,21,22,9,80
791,customer-317829,0,25,8,17,22,6,85
792,customer-31891,0,38,99,26,22,28,75
793,customer-467144,0,60,60,29,22,33,78
794,customer-273557,0,71,11,5,22,54,87
795,customer-273556,0,71,3,2,22,54,85
796,customer-466834,0,62,61,15,22,43,82
797,customer-466835,0,62,67,12,22,43,81
798,customer-273555,0,71,25,2,22,55,87
799,customer-127522,0,55,96,8,22,59,82
800,customer-127521,0,55,18,6,22,60,88
801,customer-388114,0,60,61,6,22,28,85
802,customer-466993,0,64,89,12,22,8,79
803,customer-273553,0,71,27,3,22,56,88
804,customer-202517,0,61,18,24,22,26,92
805,customer-273552,0,71,24,5,22,56,88
806,customer-467055,0,66,94,15,22,18,78
807,customer-467056,0,66,91,14,22,18,78
808,customer-184094,0,57,97,8,22,39,83
809,customer-127502,0,59,4,17,22,65,83
810,customer-202515,0,62,24,21,22,26,94
811,customer-202516,0,62,20,21,22,26,93
812,customer-467100,0,50,1,6,22,13,85
813,customer-127501,0,59,15,23,22,65,90
814,customer-31890,0,38,7,15,22,28,85
815,customer-467143,0,60,62,27,22,32,76
816,customer-388113,0,60,58,3,22,28,85
817,customer-203283,0,68,8,20,22,41,84
818,customer-271472,0,70,33,6,22,51,89
819,customer-271471,0,70,33,8,22,51,90
820,customer-17181,0,48,30,8,22,64,90
821,customer-17180,0,48,22,6,22,64,88
822,customer-17179,0,48,26,12,22,65,92
823,customer-17178,0,49,28,18,22,65,94
824,customer-159620,0,57,99,9,22,55,83
825,customer-17174,0,49,5,15,22,67,83
826,customer-17173,0,49,5,15,22,67,84
827,customer-17172,0,49,7,14,22,68,85
828,customer-17171,0,49,16,8,22,68,88
829,customer-17170,0,50,27,8,22,69,90
830,customer-203981,0,69,25,9,22,86,90
831,customer-269389,0,63,8,35,22,39,80
832,customer-269388,0,63,12,42,22,39,84
833,customer-476207,0,66,85,6,22,6,82
834,customer-159621,0,57,96,12,22,55,81
835,customer-203982,0,68,26,8,22,85,90
836,customer-203983,0,68,28,8,22,85,90
837,customer-203984,0,68,29,6,22,84,89
838,customer-476243,0,69,42,3,22,10,87
839,customer-203985,0,68,28,6,22,84,89
840,customer-203986,0,68,26,6,22,84,89
841,customer-17182,0,48,50,2,22,64,86
842,customer-17183,0,48,84,6,22,63,82
843,customer-17184,0,48,8,11,22,63,86
844,customer-17185,0,48,6,12,22,62,85
845,customer-476177,0,66,44,20,22,15,92
846,customer-385557,0,57,80,11,22,35,79
847,customer-203975,0,69,9,5,22,88,86
848,customer-203976,0,69,11,5,22,88,87
849,customer-203977,0,69,18,5,22,87,87
850,customer-385556,0,56,86,20,22,35,72
851,customer-269425,0,54,23,12,22,21,91
852,customer-125331,0,55,17,8,22,56,88
853,customer-125330,0,55,32,14,22,57,93
854,customer-269424,0,54,22,9,22,21,90
855,customer-125266,0,50,25,20,22,76,94
856,customer-269423,0,54,22,8,22,22,89
857,customer-125311,0,57,6,9,22,62,85
858,customer-269421,0,54,26,11,22,22,91
859,customer-385555,0,56,91,23,22,36,72
860,customer-72276,0,56,19,8,22,74,89
861,customer-159593,0,60,91,11,22,67,80
862,customer-125310,0,57,24,15,22,62,93
863,customer-385520,0,43,1,9,22,33,83
864,customer-385519,0,44,21,26,22,33,94
865,customer-17187,0,48,97,18,22,61,78
866,customer-17186,0,48,96,14,22,62,80
867,customer-269422,0,54,25,6,22,22,89
868,customer-476176,0,66,42,21,22,16,93
869,customer-476255,0,65,2,11,22,8,83
870,customer-269374,0,66,19,14,22,45,90
871,customer-125241,0,51,61,9,22,71,84
872,customer-476423,0,58,92,14,22,8,79
873,customer-159640,0,55,97,12,22,47,81
874,customer-385404,0,32,21,14,22,13,91
875,customer-203996,0,68,3,6,22,80,85
876,customer-476486,0,47,12,14,22,10,87
877,customer-203997,0,68,2,8,22,79,85
878,customer-385403,0,33,22,15,22,14,92
879,customer-183643,0,49,14,21,22,6,89
880,customer-183642,0,50,13,21,22,6,88
881,customer-476553,0,59,21,26,22,14,94
882,customer-125236,0,52,35,12,22,66,92
883,customer-125235,0,52,42,12,22,66,91
884,customer-125234,0,52,36,21,22,65,95
885,customer-319344,0,65,86,24,22,57,69
886,customer-204021,0,66,86,14,22,70,77
887,customer-476565,0,56,30,15,22,14,94
888,customer-476566,0,56,25,18,22,14,94
889,customer-476567,0,55,21,21,22,14,93
890,customer-159641,0,55,92,17,22,46,77
891,customer-269312,0,14,5,21,22,17,82
892,customer-385409,0,66,99,17,22,24,80
893,customer-203992,0,68,12,6,22,81,87
894,customer-203991,0,68,11,5,22,82,86
895,customer-203990,0,68,9,3,22,82,86
896,customer-476286,0,56,19,27,22,17,93
897,customer-269373,0,66,25,24,22,46,96
898,customer-269372,0,66,27,32,22,46,98
899,customer-476290,0,55,0,5,22,19,85
900,customer-476291,0,55,93,9,22,19,81
901,customer-385442,0,60,49,8,22,21,87
902,customer-125255,0,51,97,26,22,77,74
903,customer-125254,0,51,3,18,22,76,81
904,customer-125253,0,51,11,8,22,76,87
905,customer-385441,0,60,34,8,22,21,90
906,customer-476256,0,65,88,14,22,8,78
907,customer-125252,0,51,34,11,22,76,91
908,customer-125250,0,51,47,23,22,75,91
909,customer-183644,0,49,16,23,22,5,91
910,customer-52391,0,54,98,8,22,68,83
911,customer-203987,0,68,25,3,22,83,87
912,customer-203988,0,68,25,2,22,83,87
913,customer-476397,0,65,44,17,22,19,91
914,customer-476398,0,65,40,17,22,19,93
915,customer-476399,0,65,35,21,22,18,96
916,customer-476400,0,64,34,27,22,18,97
917,customer-319321,0,65,14,8,22,63,87
918,customer-125251,0,51,43,15,22,75,91
919,customer-32400,0,61,50,9,22,86,87
920,customer-269434,0,53,21,6,22,17,89
921,customer-269436,0,53,9,5,22,17,86
922,customer-183766,0,62,55,8,22,63,86
923,customer-269834,0,14,9,23,22,17,85
924,customer-183765,0,62,39,17,22,64,93
925,customer-17292,0,39,6,12,22,17,85
926,customer-17291,0,39,6,15,22,17,84
927,customer-17290,0,39,1,17,22,18,81
928,customer-17289,0,40,4,18,22,18,82
929,customer-17288,0,40,4,18,22,19,82
930,customer-17287,0,40,3,18,22,19,81
931,customer-17286,0,40,99,17,22,19,80
932,customer-17285,0,40,99,17,22,20,79
933,customer-17284,0,40,95,17,22,20,78
934,customer-17283,0,39,92,15,22,21,78
935,customer-17282,0,39,90,8,22,21,81
936,customer-17281,0,39,35,3,22,21,88
937,customer-319214,0,26,38,6,22,8,89
938,customer-269826,0,15,9,20,22,21,86
939,customer-32343,0,59,15,26,22,72,90
940,customer-32344,0,59,21,17,22,72,92
941,customer-203895,0,56,15,11,22,12,88
942,customer-83114,0,41,40,12,22,31,91
943,customer-159471,0,51,16,12,22,20,89
944,customer-17297,0,39,19,9,22,15,89
945,customer-203849,0,64,20,14,22,31,91
946,customer-159470,0,51,19,12,22,21,90
947,customer-125401,0,49,2,9,22,37,83
948,customer-269886,0,69,24,27,22,48,96
949,customer-475829,0,69,29,5,22,10,88
950,customer-475830,0,69,23,9,22,10,90
951,customer-475831,0,69,11,5,22,10,87
952,customer-269885,0,69,21,24,22,48,94
953,customer-125400,0,49,16,11,22,37,89
954,customer-475841,0,65,3,9,22,8,84
955,customer-159409,0,55,96,20,22,46,77
956,customer-159410,0,55,94,26,22,46,71
957,customer-385589,0,61,72,18,22,23,76
958,customer-385771,0,65,45,20,22,43,91
959,customer-203826,0,68,12,21,22,40,87
960,customer-17309,0,38,41,14,22,11,91
961,customer-17308,0,38,39,6,22,11,89
962,customer-17307,0,38,27,5,22,11,89
963,customer-42237,0,51,96,9,22,88,82
964,customer-203848,0,64,24,23,22,31,94
965,customer-125377,0,51,12,15,22,43,88
966,customer-183767,0,62,45,8,22,62,89
967,customer-475874,0,55,18,5,22,18,87
968,customer-269850,0,18,10,26,22,12,85
969,customer-203825,0,68,9,21,22,40,85
970,customer-269435,0,53,16,5,22,17,87
971,customer-269776,0,26,4,17,22,16,83
972,customer-385588,0,61,79,14,22,23,76
973,customer-385563,0,58,65,15,22,33,80
974,customer-476149,0,55,22,24,22,13,94
975,customer-476150,0,55,20,23,22,13,93
976,customer-385562,0,57,67,15,22,33,80
977,customer-269583,0,51,98,8,22,25,83
978,customer-269582,0,51,7,8,22,24,85
979,customer-269581,0,51,16,8,22,24,88
980,customer-385561,0,57,70,8,22,33,82
981,customer-203971,0,70,22,11,22,89,90
982,customer-203972,0,70,19,8,22,89,89
983,customer-17225,0,42,86,35,22,45,60
984,customer-17224,0,42,92,11,22,45,80
985,customer-385560,0,57,70,8,22,34,82
986,customer-269459,0,59,2,33,22,10,74
987,customer-385559,0,57,66,14,22,34,80
988,customer-476166,0,68,21,12,22,19,91
989,customer-476167,0,68,26,8,22,19,90
990,customer-476168,0,68,41,6,22,19,89
991,customer-476169,0,68,43,12,22,18,91
992,customer-203973,0,69,18,8,22,89,89
993,customer-203974,0,69,12,6,22,88,87
994,customer-269609,0,46,85,9,22,32,80
995,customer-319281,0,32,13,15,22,3,88
996,customer-269648,0,22,93,17,22,2,77
997,customer-476135,0,59,21,21,22,13,93
998,customer-203896,0,56,1,9,22,11,83
999,customer-183696,0,65,84,6,22,78,81
1000,customer-183695,0,65,99,8,22,78,84
1001,customer-83118,0,40,39,5,22,29,89
1002,customer-476005,0,57,96,15,22,7,79
1003,customer-159589,0,60,24,9,22,68,91
1004,customer-83119,0,40,32,5,22,29,88
1005,customer-83120,0,40,19,6,22,28,88
1006,customer-269766,0,24,6,30,22,17,80
1007,customer-159590,0,60,18,3,22,68,87
1008,customer-269775,0,27,14,21,22,16,89
1009,customer-17256,0,43,0,2,22,32,85
1010,customer-17254,0,43,32,8,22,33,90
1011,customer-203935,0,71,11,9,22,75,87
1012,customer-319242,0,26,96,20,22,7,77
1013,customer-319243,0,26,84,21,22,6,71
1014,customer-203936,0,71,3,9,22,76,84
1015,customer-476068,0,47,23,17,22,9,93
1016,customer-476069,0,47,90,11,22,9,79
1017,customer-476070,0,47,87,24,22,9,69
1018,customer-269677,0,20,14,8,22,11,87
1019,customer-476134,0,59,18,21,22,13,91
1020,customer-17255,0,43,66,2,22,32,85
1021,customer-125142,0,38,24,12,22,15,91
1022,customer-32401,0,61,62,8,22,86,84
1023,customer-204067,0,66,6,8,22,53,85
1024,customer-125009,0,50,20,11,22,42,90
1025,customer-72299,0,53,11,8,22,64,87
1026,customer-204242,0,70,16,9,22,90,88
1027,customer-476974,0,59,22,29,22,14,95
1028,customer-476975,0,58,24,30,22,14,96
1029,customer-384923,0,56,79,18,22,36,73
1030,customer-384922,0,56,89,14,22,36,78
1031,customer-124964,0,54,28,9,22,56,91
1032,customer-72300,0,53,22,11,22,63,90
1033,customer-159874,0,55,92,9,22,47,81
1034,customer-476985,0,56,35,6,22,15,89
1035,customer-476986,0,56,38,3,22,15,87
1036,customer-476987,0,56,22,11,22,14,90
1037,customer-268828,0,65,16,11,22,45,89
1038,customer-268827,0,66,27,18,22,45,94
1039,customer-124963,0,55,33,15,22,56,94
1040,customer-72301,0,53,29,8,22,63,90
1041,customer-67711,0,66,32,15,22,42,93
1042,customer-67710,0,66,19,14,22,41,91
1043,customer-384889,0,44,77,17,22,33,75
1044,customer-384888,0,43,40,9,22,33,90
1045,customer-268843,0,62,11,30,22,39,85
1046,customer-476908,0,47,1,14,22,10,82
1047,customer-125010,0,50,91,5,22,42,84
1048,customer-204241,0,70,21,8,22,90,89
1049,customer-159854,0,57,98,12,22,55,81
1050,customer-319529,0,57,1,12,22,31,82
1051,customer-268882,0,55,39,15,22,22,93
1052,customer-268881,0,55,38,15,22,23,93
1053,customer-268880,0,55,36,11,22,23,92
1054,customer-268879,0,55,34,6,22,23,90
1055,customer-16967,0,48,97,17,22,61,79
1056,customer-16966,0,48,99,9,22,61,83
1057,customer-16965,0,48,24,6,22,61,89
1058,customer-268878,0,55,29,6,22,24,89
1059,customer-72302,0,53,32,8,22,63,90
1060,customer-268877,0,55,27,8,22,24,90
1061,customer-268875,0,56,25,5,22,25,88
1062,customer-72298,0,53,12,15,22,64,87
1063,customer-42155,0,55,11,14,22,73,87
1064,customer-16956,0,49,17,18,22,65,91
1065,customer-16955,0,49,11,14,22,66,87
1066,customer-16954,0,49,98,8,22,66,83
1067,customer-16953,0,49,12,3,22,66,87
1068,customer-16952,0,49,29,6,22,67,89
1069,customer-42154,0,55,18,21,22,73,91
1070,customer-204240,0,70,23,3,22,89,87
1071,customer-268876,0,55,27,6,22,25,89
1072,customer-268886,0,54,29,14,22,21,93
1073,customer-268802,0,17,16,45,22,6,89
1074,customer-384807,0,60,43,8,22,22,89
1075,customer-477131,0,58,96,12,22,16,80
1076,customer-477132,0,58,0,14,22,17,81
1077,customer-268735,0,24,94,14,22,20,79
1078,customer-319652,0,65,4,17,22,22,83
1079,customer-124899,0,50,18,6,22,75,88
1080,customer-268715,0,26,7,26,22,17,83
1081,customer-319653,0,65,12,23,22,22,87
1082,customer-319654,0,65,14,26,22,22,89
1083,customer-319655,0,64,11,24,22,23,87
1084,customer-268707,0,23,95,29,22,18,70
1085,customer-16874,0,36,11,14,22,5,87
1086,customer-16873,0,36,11,15,22,5,87
1087,customer-16872,0,36,99,9,22,5,83
1088,customer-16871,0,37,41,14,22,8,91
1089,customer-16870,0,37,32,17,22,8,94
1090,customer-16869,0,37,31,14,22,9,93
1091,customer-268706,0,23,4,41,22,18,73
1092,customer-16867,0,38,16,6,22,9,88
1093,customer-16866,0,38,16,11,22,10,89
1094,customer-124898,0,50,22,18,22,76,93
1095,customer-160053,0,60,9,9,22,69,86
1096,customer-384767,0,32,49,9,22,13,88
1097,customer-384768,0,32,50,8,22,13,87
1098,customer-477102,0,66,88,18,22,9,74
1099,customer-477101,0,66,91,17,22,9,76
1100,customer-268786,0,17,18,27,22,11,93
1101,customer-384806,0,60,34,8,22,22,90
1102,customer-384805,0,60,27,9,22,22,91
1103,customer-477024,0,66,19,9,22,13,89
1104,customer-477025,0,65,22,8,22,13,89
1105,customer-477026,0,65,30,6,22,13,89
1106,customer-477027,0,65,33,6,22,12,89
1107,customer-477028,0,65,27,3,22,12,88
1108,customer-477029,0,65,15,6,22,11,87
1109,customer-477030,0,65,8,11,22,11,86
1110,customer-319629,0,70,24,18,22,17,93
1111,customer-477031,0,65,4,15,22,10,83
1112,customer-319630,0,69,22,17,22,18,93
1113,customer-159935,0,51,11,8,22,21,87
1114,customer-477050,0,66,81,6,22,5,82
1115,customer-124943,0,57,12,9,22,61,87
1116,customer-384775,0,66,3,12,22,25,83
1117,customer-477084,0,69,14,5,22,10,87
1118,customer-477085,0,69,11,12,22,10,87
1119,customer-52551,0,33,26,5,22,5,88
1120,customer-52552,0,33,20,6,22,5,88
1121,customer-159936,0,51,11,9,22,21,87
1122,customer-477032,0,65,6,18,22,10,83
1123,customer-268887,0,54,27,12,22,20,92
1124,customer-476828,0,63,37,36,22,17,98
1125,customer-476827,0,63,33,36,22,18,99
1126,customer-76542,0,54,41,15,22,51,92
1127,customer-17064,0,39,1,20,22,19,80
1128,customer-17063,0,39,1,15,22,20,81
1129,customer-17062,0,39,99,9,22,20,83
1130,customer-17061,0,39,34,3,22,21,87
1131,customer-204101,0,68,13,21,22,40,88
1132,customer-125098,0,45,6,11,22,20,85
1133,customer-476595,0,66,27,11,22,16,91
1134,customer-476596,0,66,27,9,22,15,91
1135,customer-476597,0,66,27,8,22,15,90
1136,customer-476598,0,66,36,5,22,15,89
1137,customer-476599,0,66,41,14,22,14,91
1138,customer-476600,0,66,44,15,22,14,91
1139,customer-269245,0,23,3,30,22,17,77
1140,customer-183637,0,51,4,11,22,8,84
1141,customer-159702,0,51,15,9,22,21,88
1142,customer-269209,0,16,23,12,22,9,91
1143,customer-476609,0,65,29,8,22,10,90
1144,customer-476610,0,65,30,8,22,10,90
1145,customer-476611,0,64,31,11,22,9,92
