ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
659,product-122806,2,88,64,17,22,54,85
660,product-122805,2,97,64,15,22,54,85
661,product-122803,2,3,64,4,22,56,85
662,product-122802,2,12,64,2,22,57,86
663,product-311930,2,28,64,13,22,17,87
664,product-122800,2,75,64,2,22,57,85
665,product-310635,2,84,66,11,22,38,85
666,product-122352,2,12,64,10,22,55,86
667,product-122798,2,34,64,5,22,58,87
668,product-223077,2,8,52,18,30,12,86
669,product-22639,2,88,42,14,28,29,85
670,product-69119,2,38,53,14,23,68,87
671,product-313458,2,30,59,17,21,10,87
672,product-313459,2,97,59,18,21,10,85
673,product-123405,2,38,67,29,24,67,87
674,product-22776,2,25,60,32,27,91,87
675,product-124010,2,62,66,15,23,69,85
676,product-70546,2,50,53,30,23,68,86
677,product-315692,2,28,62,2,22,16,87
678,product-123995,2,72,68,28,25,82,85
679,product-123968,2,30,63,2,22,77,87
680,product-29397,2,75,43,14,21,25,85
681,product-22773,2,25,61,34,19,91,87
682,product-123966,2,12,63,0,22,76,86
683,product-123956,2,18,71,29,34,67,87
684,product-219795,2,84,58,30,27,25,85
685,product-123870,2,3,59,6,22,42,85
686,product-315424,2,68,48,10,23,13,85
687,product-123869,2,92,59,4,22,43,85
688,product-315421,2,50,48,5,23,13,86
689,product-123868,2,8,59,3,22,44,86
690,product-123867,2,16,59,2,22,44,87
691,product-309766,2,16,48,11,23,17,87
692,product-123866,2,25,59,0,22,44,87
693,product-121884,2,25,67,6,23,77,87
694,product-315399,2,12,66,32,40,15,86
695,product-123832,2,38,64,4,23,58,87
696,product-315339,2,62,62,4,22,15,85
697,product-315338,2,50,62,3,22,15,86
698,product-226988,2,32,48,15,25,15,87
699,product-315251,2,62,75,30,38,45,85
700,product-65765,2,12,50,43,33,36,86
701,product-29888,2,80,43,17,23,32,85
702,product-123804,2,66,66,15,23,69,85
703,product-315722,2,25,57,10,25,6,87
704,product-121814,2,12,53,23,32,14,86
705,product-124274,2,3,59,10,22,43,85
706,product-65195,2,47,45,28,28,24,87
707,product-121754,2,45,59,6,23,41,86
708,product-124272,2,9,59,5,22,44,86
709,product-124271,2,16,59,2,22,45,87
710,product-124212,2,62,66,19,23,69,85
711,product-227256,2,18,62,23,25,37,87
712,product-124210,2,72,66,15,23,69,85
713,product-315971,2,12,72,4,21,65,86
714,product-227255,2,62,62,25,25,37,86
715,product-315967,2,59,72,6,22,64,86
716,product-124197,2,75,68,29,25,83,85
717,product-219277,2,82,31,0,22,8,85
718,product-124170,2,28,63,0,22,77,87
719,product-124169,2,18,63,0,22,77,87
720,product-29388,2,20,42,18,24,29,86
721,product-124163,2,18,71,29,34,67,87
722,product-121756,2,75,59,3,22,40,85
723,product-29390,2,45,42,17,24,28,86
724,product-315872,2,55,63,2,22,31,86
725,product-124076,2,5,59,9,22,42,86
726,product-121757,2,55,60,2,22,40,86
727,product-227156,2,62,69,35,27,19,85
728,product-309688,2,66,64,5,23,14,85
729,product-29896,2,41,42,13,24,29,87
730,product-309689,2,53,64,6,23,14,86
731,product-309702,2,3,62,2,22,13,85
732,product-4359,2,95,34,2,22,2,85
733,product-70749,2,75,53,34,23,68,85
734,product-65778,2,22,47,21,25,30,87
735,product-315061,2,50,48,6,23,13,86
736,product-123554,2,84,63,4,22,77,85
737,product-121904,2,28,67,33,25,66,87
738,product-66519,2,47,47,12,24,29,87
739,product-29747,2,42,57,41,33,80,87
740,product-4778,2,82,44,25,34,38,85
741,product-314220,2,55,59,13,22,10,86
742,product-314072,2,12,67,0,22,63,86
743,product-221098,2,62,60,3,22,41,85
744,product-226816,2,50,62,28,25,38,86
745,product-121950,2,41,59,4,22,41,87
746,product-221107,2,45,61,19,25,39,86
747,product-309920,2,32,65,2,22,61,87
748,product-313838,2,88,59,17,23,9,85
749,product-313837,2,70,59,16,22,10,85
750,product-313836,2,62,59,15,21,10,85
751,product-313835,2,41,59,15,21,10,87
752,product-29711,2,12,54,0,22,74,86
753,product-309921,2,5,65,3,22,60,86
754,product-121951,2,50,59,4,22,41,86
755,product-123431,2,38,64,21,22,53,87
756,product-123430,2,50,64,19,22,54,86
757,product-123429,2,45,64,17,22,54,86
758,product-121952,2,50,59,4,22,40,86
759,product-313615,2,42,70,22,31,41,87
760,product-61716,2,25,53,13,23,58,87
761,product-123426,2,3,64,11,23,55,85
762,product-313513,2,88,50,14,28,13,85
763,product-66492,2,28,51,26,27,41,87
764,product-226987,2,62,48,15,25,15,85
765,product-66491,2,28,51,24,27,41,87
766,product-70311,2,25,40,20,23,6,87
767,product-315052,2,88,63,18,30,11,85
768,product-29817,2,25,57,50,44,75,87
769,product-314998,2,38,59,11,24,8,87
770,product-123760,2,95,63,2,22,77,85
771,product-123661,2,5,59,2,22,43,86
772,product-123660,2,32,59,2,22,43,87
773,product-29808,2,12,58,39,44,78,86
774,product-226986,2,62,48,16,25,15,86
775,product-4442,2,3,40,34,35,10,85
776,product-4443,2,12,40,25,38,7,86
777,product-220553,2,5,83,23,36,41,86
778,product-220554,2,22,83,24,34,40,87
779,product-123635,2,50,64,19,22,54,86
780,product-123634,2,38,64,17,22,54,87
781,product-70498,2,84,39,6,22,10,85
782,product-123631,2,9,64,11,23,55,86
783,product-220750,2,38,56,22,32,22,87
784,product-66323,2,62,46,14,24,29,86
785,product-70492,2,28,42,27,22,12,87
786,product-121892,2,88,66,11,22,71,85
787,product-314532,2,53,63,41,41,17,86
788,product-121903,2,68,67,31,25,67,85
789,product-123605,2,50,67,26,24,67,86
790,product-220931,2,62,36,22,29,9,85
791,product-66439,2,38,57,41,32,77,87
792,product-4481,2,34,79,2,22,45,87
793,product-123582,2,88,68,26,25,82,85
794,product-66490,2,34,51,22,27,41,87
795,product-321830,2,72,51,4,24,10,85
796,product-257044,2,50,75,2,22,39,86
797,product-215105,2,30,56,0,22,15,87
798,product-203138,2,38,54,5,23,29,87
799,product-335082,2,34,74,29,37,23,87
800,product-203113,2,80,55,14,23,19,85
801,product-203112,2,47,55,14,22,18,87
802,product-54241,2,41,53,2,22,64,87
803,product-203110,2,45,55,10,23,17,86
804,product-203109,2,88,55,6,23,16,85
805,product-54214,2,88,60,28,31,81,85
806,product-129240,2,16,62,2,22,59,87
807,product-335184,2,57,67,4,23,20,86
808,product-202874,2,45,58,37,33,39,86
809,product-54112,2,45,42,12,22,24,86
810,product-202872,2,20,58,33,33,40,86
811,product-129258,2,38,63,30,28,52,87
812,product-202803,2,9,55,17,22,19,86
813,product-129190,2,18,68,28,26,82,87
814,product-54092,2,57,45,13,23,34,86
815,product-129189,2,18,68,30,26,82,87
816,product-203182,2,18,58,34,33,40,87
817,product-203440,2,18,54,0,22,30,87
818,product-54439,2,88,60,20,32,80,85
819,product-54438,2,62,60,22,32,81,85
820,product-129054,2,3,57,2,22,40,85
821,product-203414,2,68,55,14,23,19,85
822,product-54336,2,68,42,14,21,24,85
823,product-203411,2,38,55,11,23,18,87
824,product-203410,2,34,55,9,23,17,87
825,product-31336,2,38,43,13,24,33,87
826,product-203333,2,55,58,0,22,32,86
827,product-203287,2,78,31,18,28,9,85
828,product-129143,2,34,68,38,25,67,87
829,product-203242,2,45,32,24,28,0,86
830,product-203184,2,38,58,36,33,39,87
831,product-203183,2,25,58,35,33,40,87
832,product-129178,2,62,67,24,26,83,85
833,product-203483,2,22,58,37,33,40,87
834,product-335369,2,53,74,27,36,24,86
835,product-202798,2,50,55,9,23,17,86
836,product-336027,2,88,66,13,22,19,85
837,product-202556,2,88,58,30,33,40,85
838,product-202508,2,84,55,2,23,28,85
839,product-202487,2,20,55,14,24,18,86
840,product-336231,2,30,60,23,26,10,87
841,product-129428,2,18,68,30,26,82,87
842,product-202485,2,42,55,11,23,17,87
843,product-53893,2,70,42,11,23,23,85
844,product-53892,2,68,42,10,22,24,85
845,product-336326,2,38,66,15,22,18,87
846,product-336327,2,62,66,13,22,18,85
847,product-129429,2,18,68,28,26,82,87
848,product-336484,2,8,56,9,23,1,86
849,product-129430,2,12,68,26,26,81,86
850,product-53810,2,88,53,14,25,59,85
851,product-336026,2,95,66,15,22,18,85
852,product-202800,2,42,55,13,23,18,87
853,product-202558,2,70,58,34,33,39,85
854,product-202559,2,57,58,35,34,39,86
855,product-202797,2,59,55,8,23,17,86
856,product-54064,2,38,46,2,22,44,87
857,product-335465,2,88,66,15,22,18,85
858,product-335466,2,78,66,13,22,18,85
859,product-12988,2,12,47,21,35,43,86
860,product-12992,2,12,46,28,37,40,86
861,product-12997,2,12,46,28,29,38,86
862,product-202652,2,12,33,7,24,6,86
863,product-20529,2,41,48,10,24,49,87
864,product-54050,2,80,52,29,25,52,85
865,product-335751,2,75,66,13,22,19,85
866,product-129379,2,25,68,36,25,67,87
867,product-129417,2,62,67,24,26,83,85
868,product-54048,2,91,52,28,24,52,85
869,product-54036,2,50,52,24,25,56,86
870,product-54016,2,42,53,5,23,64,87
871,product-53809,2,72,53,12,25,59,85
872,product-129000,2,38,63,14,24,61,87
873,product-203575,2,50,31,17,28,9,86
874,product-331812,2,9,53,13,25,5,86
875,product-204857,2,53,54,2,23,25,86
876,product-331945,2,95,70,40,37,12,85
877,product-55171,2,62,45,23,27,35,86
878,product-204844,2,88,55,2,22,17,85
879,product-332036,2,75,53,11,25,4,85
880,product-55155,2,80,45,2,24,41,85
881,product-12723,2,18,40,13,24,19,87
882,product-332279,2,50,69,19,25,12,86
883,product-204619,2,88,59,27,29,44,85
884,product-332285,2,75,53,13,25,5,85
885,product-332286,2,12,53,15,25,5,86
886,product-55119,2,5,53,14,23,59,86
887,product-204572,2,45,55,2,23,17,86
888,product-55033,2,50,56,10,25,47,86
889,product-331811,2,88,53,11,25,4,85
890,product-128621,2,12,59,17,26,43,86
891,product-204921,2,47,64,34,32,3,87
892,product-55239,2,50,56,10,24,46,86
893,product-128312,2,12,69,47,30,65,86
894,product-205388,2,22,54,2,23,25,87
895,product-205376,2,38,55,0,22,17,87
896,product-331369,2,88,53,13,25,5,85
897,product-205370,2,32,56,14,26,11,87
898,product-55453,2,25,56,9,24,46,87
899,product-128421,2,95,59,17,25,42,85
900,product-128422,2,34,59,15,25,42,87
901,product-128456,2,62,59,15,25,30,85
902,product-331590,2,92,53,12,25,4,85
903,product-331591,2,12,53,14,25,5,86
904,product-128457,2,16,59,13,25,30,87
905,product-55254,2,38,53,4,22,52,87
906,product-55253,2,38,53,3,22,51,87
907,product-205102,2,84,55,2,22,17,85
908,product-55238,2,75,56,11,24,46,85
909,product-54489,2,88,52,30,24,55,85
910,product-128622,2,28,59,15,26,43,87
911,product-128657,2,88,59,13,25,30,85
912,product-31269,2,12,58,57,35,76,86
913,product-203907,2,34,58,2,22,33,87
914,product-334105,2,97,68,5,24,14,85
915,product-334106,2,5,67,6,23,14,86
916,product-128893,2,50,53,9,23,11,86
917,product-12832,2,12,46,26,37,41,86
918,product-12833,2,62,46,26,37,40,85
919,product-203703,2,91,55,14,24,20,85
920,product-203698,2,50,55,10,23,18,86
921,product-128957,2,25,68,30,26,82,87
922,product-128958,2,25,68,28,26,82,87
923,product-203694,2,88,55,4,23,16,85
924,product-334354,2,97,66,0,22,22,85
925,product-203617,2,75,58,0,22,33,85
926,product-334368,2,45,68,4,24,14,86
927,product-333899,2,45,59,14,20,30,86
928,product-204493,2,9,58,0,22,34,86
929,product-203999,2,20,55,13,22,19,86
930,product-204016,2,66,54,0,22,29,85
931,product-204302,2,92,55,8,24,21,85
932,product-54965,2,30,45,20,25,34,87
933,product-333378,2,25,57,24,26,25,87
934,product-204295,2,30,55,5,22,17,87
935,product-204290,2,78,55,0,22,15,85
936,product-204207,2,32,58,2,22,34,87
937,product-54917,2,41,52,37,25,54,87
938,product-204130,2,12,30,4,24,12,86
939,product-54911,2,70,52,24,24,57,85
940,product-54901,2,22,53,15,25,60,87
941,product-128752,2,38,68,30,26,82,87
942,product-54884,2,95,54,3,22,68,85
943,product-128753,2,38,68,28,26,81,87
944,product-54805,2,50,61,20,27,39,86
945,product-54770,2,28,42,17,25,23,87
946,product-204005,2,62,55,7,24,22,86
947,product-55551,2,16,52,21,25,57,87
948,product-53796,2,80,54,9,23,65,85
949,product-53743,2,25,53,6,23,54,87
950,product-52755,2,42,46,13,23,39,87
951,product-52754,2,68,46,14,23,39,85
952,product-13308,2,62,46,32,37,40,85
953,product-31682,2,25,70,56,32,60,87
954,product-13309,2,75,46,32,37,40,85
955,product-52731,2,8,49,11,25,45,86
956,product-52725,2,12,51,22,25,48,86
957,product-199180,2,38,54,3,22,18,87
958,product-130738,2,47,66,15,25,81,87
959,product-340686,2,88,69,32,29,13,85
960,product-130742,2,66,67,23,25,83,85
961,product-130743,2,72,67,24,25,83,85
962,product-198896,2,28,58,40,37,36,87
963,product-198895,2,41,58,42,37,36,87
964,product-198893,2,97,58,41,35,37,85
965,product-340352,2,16,69,5,23,9,87
966,product-340756,2,62,59,37,37,42,85
967,product-130682,2,18,53,0,22,15,87
968,product-340331,2,88,68,24,27,10,85
969,product-130413,2,18,57,2,22,44,87
970,product-199860,2,88,72,15,33,19,85
971,product-199550,2,78,54,10,23,22,85
972,product-199549,2,84,54,10,23,22,85
973,product-20265,2,8,46,21,24,38,86
974,product-199543,2,28,54,0,22,18,87
975,product-199542,2,45,54,2,22,18,86
976,product-130535,2,62,66,16,25,81,85
977,product-199508,2,97,72,15,33,19,85
978,product-130539,2,75,67,24,25,83,85
979,product-31657,2,38,70,45,31,53,87
980,product-130540,2,75,67,26,25,83,85
981,product-13287,2,88,44,2,21,51,85
982,product-199262,2,12,58,39,37,36,86
983,product-199261,2,12,58,41,37,36,86
984,product-130555,2,22,67,20,25,75,87
985,product-199887,2,18,54,0,22,17,87
986,product-52674,2,25,60,30,31,81,87
987,product-52638,2,88,53,12,23,55,85
988,product-31767,2,82,51,0,22,87,85
989,product-197797,2,25,49,0,22,34,87
990,product-52341,2,12,46,5,22,37,86
991,product-52336,2,88,46,11,23,38,85
992,product-52335,2,41,46,12,23,39,87
993,product-197774,2,50,54,3,22,24,86
994,product-197767,2,41,54,6,22,19,87
995,product-197745,2,16,72,25,32,16,87
996,product-197744,2,91,72,23,32,16,85
997,product-52290,2,88,52,0,22,58,85
998,product-197526,2,20,28,22,27,15,86
999,product-52270,2,75,56,13,24,71,85
1000,product-52265,2,25,57,2,22,74,87
1001,product-52264,2,50,56,0,22,75,86
1002,product-52252,2,62,60,37,31,81,85
1003,product-131044,2,25,59,11,27,43,87
1004,product-340995,2,91,66,2,22,5,85
1005,product-52388,2,62,37,18,21,14,86
1006,product-341653,2,95,67,14,23,11,85
1007,product-198543,2,18,58,43,37,37,87
1008,product-198470,2,34,54,2,22,19,87
1009,product-52547,2,25,46,8,22,38,87
1010,product-198469,2,34,54,3,22,19,87
1011,product-198436,2,18,72,21,32,17,87
1012,product-20162,2,12,59,9,24,91,86
1013,product-20148,2,25,63,15,24,93,87
1014,product-52469,2,62,60,37,31,81,85
1015,product-341458,2,25,64,0,22,21,87
1016,product-341459,2,62,65,0,22,20,86
1017,product-130978,2,25,67,20,25,77,87
1018,product-198118,2,50,54,2,22,20,86
1019,product-198117,2,38,54,3,22,19,87
1020,product-52429,2,25,54,0,22,52,87
1021,product-341630,2,75,69,0,22,10,85
1022,product-197998,2,9,30,32,46,12,86
1023,product-53778,2,62,60,24,31,80,85
1024,product-130349,2,47,67,20,25,75,87
1025,product-339723,2,95,55,0,22,17,85
1026,product-129664,2,62,67,27,26,83,85
1027,product-201780,2,91,76,7,23,61,85
1028,product-129673,2,20,68,31,26,82,86
1029,product-129674,2,18,68,29,26,82,87
1030,product-201568,2,22,55,10,23,30,87
1031,product-129675,2,5,68,27,26,82,86
1032,product-338198,2,57,58,22,21,36,86
1033,product-201545,2,25,55,7,25,18,87
1034,product-201540,2,18,55,0,22,16,87
1035,product-338286,2,38,57,2,22,2,87
1036,product-53385,2,92,52,19,24,54,85
1037,product-201293,2,3,58,37,37,36,85
1038,product-201240,2,68,55,11,23,30,85
1039,product-201230,2,25,55,10,24,26,87
1040,product-13147,2,12,46,30,37,40,86
1041,product-53477,2,53,37,20,30,13,86
1042,product-338501,2,62,58,24,20,37,85
1043,product-53529,2,62,53,9,22,54,85
1044,product-53564,2,62,60,24,31,80,85
1045,product-202251,2,41,58,38,35,37,87
1046,product-337080,2,30,56,11,22,1,87
1047,product-337138,2,38,59,14,25,10,87
1048,product-202250,2,75,58,39,35,38,85
1049,product-53678,2,22,42,7,22,24,87
1050,product-53674,2,38,43,4,21,27,87
1051,product-53672,2,20,43,2,22,27,86
1052,product-202246,2,91,58,32,34,39,85
1053,product-337393,2,88,56,13,23,1,85
1054,product-53605,2,9,51,24,23,52,86
1055,product-202084,2,50,28,24,31,14,86
1056,product-202070,2,45,31,24,28,10,86
1057,product-202005,2,75,32,20,29,2,85
1058,product-53588,2,5,53,2,22,62,86
1059,product-129622,2,18,68,34,25,67,87
1060,product-53541,2,62,54,22,26,77,85
1061,product-130348,2,82,67,18,25,75,85
1062,product-53308,2,75,52,9,23,74,85
1063,product-129910,2,95,68,27,26,82,85
1064,product-53125,2,25,56,2,22,75,87
1065,product-53118,2,62,60,26,31,80,85
1066,product-53080,2,38,53,13,23,55,87
1067,product-200236,2,68,55,12,24,27,85
1068,product-53012,2,18,43,3,22,28,87
1069,product-52999,2,22,45,4,22,34,87
1070,product-52985,2,70,46,17,23,40,85
1071,product-130333,2,75,67,24,25,83,85
1072,product-130334,2,75,67,27,25,83,85
1073,product-199911,2,66,54,17,28,31,85
1074,product-199900,2,62,54,11,23,24,85
1075,product-130343,2,72,68,31,26,83,85
1076,product-339711,2,72,66,24,21,10,85
1077,product-52951,2,80,52,17,24,51,85
1078,product-199894,2,75,54,11,22,21,85
1079,product-339075,2,45,64,50,16,8,86
1080,product-129909,2,20,68,29,26,82,86
1081,product-53153,2,50,53,9,23,63,86
1082,product-53177,2,25,52,17,23,54,87
1083,product-53262,2,50,37,23,30,13,86
1084,product-200906,2,12,55,12,25,31,86
1085,product-129921,2,12,67,18,26,74,86
1086,product-200888,2,22,54,14,22,21,87
1087,product-53221,2,57,45,12,23,38,86
1088,product-130060,2,25,54,0,22,14,87
1089,product-53216,2,62,46,17,24,40,85
1090,product-53214,2,12,46,18,24,40,86
1091,product-13189,2,97,40,19,24,19,85
1092,product-130124,2,68,67,25,25,83,85
1093,product-200561,2,22,55,10,24,27,87
1094,product-130125,2,66,67,27,25,83,85
1095,product-200556,2,12,54,12,23,21,86
1096,product-53181,2,9,51,19,23,52,86
1097,product-53178,2,3,52,17,24,53,85
1098,product-130133,2,62,68,32,26,83,85
1099,product-55553,2,50,53,24,27,56,86
1100,product-128311,2,12,69,46,30,65,86
1101,product-128310,2,12,69,44,30,64,86
1102,product-127033,2,75,69,30,30,64,85
1103,product-59257,2,25,57,20,24,45,87
1104,product-324690,2,38,58,17,28,7,87
1105,product-127034,2,66,69,32,30,64,85
1106,product-324766,2,75,49,4,23,9,85
1107,product-59059,2,75,52,13,22,68,85
1108,product-127098,2,3,66,2,22,73,85
1109,product-211118,2,53,58,9,25,34,86
1110,product-59029,2,25,57,20,25,45,87
1111,product-211097,2,28,59,9,21,44,87
1112,product-59024,2,88,57,8,25,43,85
1113,product-59010,2,9,38,28,30,12,86
1114,product-127132,2,16,62,15,23,59,87
1115,product-211091,2,66,58,11,21,46,85
1116,product-211090,2,72,58,13,21,45,85
1117,product-127032,2,88,69,29,30,63,85
1118,product-58861,2,75,60,43,30,82,85
1119,product-324531,2,22,69,31,30,42,87
1120,product-211538,2,57,51,27,30,15,86
1121,product-324058,2,97,61,21,27,18,85
1122,product-59574,2,38,60,27,30,74,87
1123,product-21330,2,25,62,24,22,91,87
1124,product-59530,2,50,52,14,22,68,86
1125,product-324194,2,80,64,0,22,35,85
1126,product-324210,2,84,69,31,32,41,85
1127,product-324211,2,45,69,33,31,42,86
1128,product-59522,2,62,53,26,23,64,85
1129,product-126937,2,25,62,13,21,59,87
1130,product-126938,2,25,62,12,23,59,87
1131,product-126972,2,75,59,21,27,39,85
1132,product-59287,2,62,52,11,22,68,85
1133,product-324437,2,62,49,6,23,8,85
1134,product-324462,2,75,58,39,32,17,85
1135,product-211539,2,5,51,29,30,16,86
1136,product-12142,2,25,40,4,23,18,87
1137,product-324057,2,97,61,23,28,17,85
1138,product-127133,2,22,62,14,23,59,87
1139,product-210949,2,41,34,20,32,16,87
1140,product-127294,2,18,68,36,27,81,87
1141,product-210376,2,12,57,19,29,25,86
1142,product-210323,2,25,76,24,36,30,87
1143,product-127296,2,25,68,32,27,80,87
1144,product-210279,2,12,59,0,22,43,86
1145,product-210062,2,97,59,4,21,45,85
1146,product-58545,2,88,56,13,24,45,85
1147,product-58534,2,62,58,21,27,38,85
1148,product-209970,2,25,76,24,36,30,87
1149,product-326817,2,70,62,30,24,18,85
1150,product-326819,2,12,62,26,24,18,86
1151,product-58352,2,12,52,27,23,66,86
1152,product-58351,2,62,52,24,23,65,85
1153,product-209705,2,41,59,11,24,43,87
1154,product-209704,2,42,59,12,22,43,87
1155,product-326523,2,38,62,28,24,18,87
1156,product-325115,2,75,60,32,50,15,85
1157,product-326522,2,53,62,30,24,17,86
1158,product-58692,2,38,47,24,32,42,87
1159,product-12187,2,47,55,24,21,88,87
1160,product-12188,2,38,55,23,22,88,87
1161,product-58819,2,12,53,28,23,65,86
1162,product-325395,2,5,48,0,22,7,86
1163,product-127171,2,62,59,19,27,39,85
1164,product-210763,2,68,58,9,21,46,85
1165,product-210762,2,57,58,11,21,46,86
1166,product-58776,2,75,32,4,22,2,85
1167,product-58775,2,28,32,6,22,2,87
1168,product-325972,2,12,49,0,22,9,86
1169,product-210758,2,75,58,19,20,44,85
1170,product-58742,2,25,37,0,22,22,87
1171,product-326224,2,88,62,32,24,17,85
1172,product-326225,2,3,62,30,24,17,85
