ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
659,product-210376,2,12,57,19,29,25,86
660,product-210279,2,12,59,0,22,43,86
661,product-326819,2,12,62,26,24,18,86
662,product-58352,2,12,52,27,23,66,86
663,product-58819,2,12,53,28,23,65,86
664,product-325972,2,12,49,0,22,9,86
665,product-21523,2,12,35,16,24,18,86
666,product-126605,2,12,59,23,28,38,86
667,product-60931,2,12,61,31,32,76,86
668,product-214592,2,12,58,9,23,19,86
669,product-214520,2,12,61,0,22,50,86
670,product-323379,2,12,61,30,29,15,86
671,product-21437,2,12,47,0,22,48,86
672,product-323393,2,12,60,0,22,14,86
673,product-60438,2,12,53,31,25,64,86
674,product-206680,2,12,55,11,24,15,86
675,product-56984,2,12,55,17,24,50,86
676,product-128278,2,12,55,5,22,17,86
677,product-128279,2,12,55,6,22,17,86
678,product-58304,2,12,32,2,22,1,86
679,product-58303,2,12,32,4,23,2,86
680,product-105116,2,12,59,38,32,62,86
681,product-254534,2,12,78,55,45,44,86
682,product-88556,2,12,57,0,22,60,86
683,product-252513,2,12,69,17,24,4,86
684,product-90451,2,12,44,43,24,16,86
685,product-90933,2,12,47,9,23,24,86
686,product-103894,2,12,59,40,26,62,86
687,product-90007,2,12,52,3,22,66,86
688,product-104605,2,12,44,27,19,21,86
689,product-278855,2,12,68,27,25,35,86
690,product-89580,2,12,55,21,29,47,86
691,product-281157,2,12,76,32,26,16,86
692,product-108320,2,12,50,0,22,40,86
693,product-284617,2,12,76,35,27,19,86
694,product-284125,2,12,76,34,27,19,86
695,product-286016,2,12,76,34,27,20,86
696,product-85064,2,12,42,0,22,10,86
697,product-85289,2,12,45,6,22,27,86
698,product-285451,2,12,60,38,34,41,86
699,product-27664,2,12,52,27,27,58,86
700,product-107393,2,12,55,4,22,73,86
701,product-96755,2,12,45,17,23,26,86
702,product-101030,2,12,55,11,24,76,86
703,product-263352,2,12,59,81,54,42,86
704,product-100785,2,12,55,12,23,76,86
705,product-262841,2,12,59,82,49,42,86
706,product-100621,2,12,58,4,22,60,86
707,product-99493,2,12,46,0,22,34,86
708,product-7570,2,12,64,7,22,57,86
709,product-7599,2,12,67,41,24,75,86
710,product-98863,2,12,54,0,22,79,86
711,product-7514,2,12,57,18,29,62,86
712,product-271610,2,12,58,4,24,31,86
713,product-99661,2,12,58,4,22,58,86
714,product-258261,2,12,36,26,25,19,86
715,product-102549,2,12,58,2,22,63,86
716,product-102343,2,12,58,31,27,60,86
717,product-275863,2,12,71,73,43,27,86
718,product-91688,2,12,43,31,33,18,86
719,product-25492,2,12,43,15,27,36,86
720,product-91755,2,12,52,7,24,69,86
721,product-26882,2,12,43,6,24,24,86
722,product-101623,2,12,58,5,22,61,86
723,product-26631,2,12,68,35,29,61,86
724,product-101356,2,12,58,5,22,62,86
725,product-101615,2,12,58,9,22,63,86
726,product-101616,2,12,58,6,23,62,86
727,product-259840,2,12,35,41,25,15,86
728,product-259839,2,12,35,40,25,15,86
729,product-102160,2,12,49,3,21,43,86
730,product-259558,2,12,80,43,38,25,86
731,product-94103,2,12,46,42,22,23,86
732,product-84984,2,12,52,35,28,39,86
733,product-28716,2,12,58,61,37,84,86
734,product-299974,2,12,58,2,22,43,86
735,product-76662,2,12,65,18,24,46,86
736,product-234866,2,12,64,55,33,26,86
737,product-76086,2,12,67,36,30,39,86
738,product-76135,2,12,58,43,35,78,86
739,product-76390,2,12,49,11,28,30,86
740,product-297747,2,12,70,14,24,13,86
741,product-78471,2,12,53,11,23,70,86
742,product-236531,2,12,40,27,36,9,86
743,product-10532,2,12,37,5,22,4,86
744,product-73417,2,12,59,15,22,56,86
745,product-73391,2,12,65,35,26,43,86
746,product-74083,2,12,54,44,27,80,86
747,product-72904,2,12,45,8,22,26,86
748,product-72903,2,12,45,10,22,26,86
749,product-119774,2,12,59,23,27,36,86
750,product-119248,2,12,61,9,23,46,86
751,product-303000,2,12,59,2,22,47,86
752,product-75295,2,12,37,0,22,8,86
753,product-119247,2,12,61,11,23,47,86
754,product-302394,2,12,56,33,31,26,86
755,product-119071,2,12,61,11,23,46,86
756,product-10377,2,12,46,0,22,54,86
757,product-75097,2,12,67,43,30,39,86
758,product-232051,2,12,61,7,23,31,86
759,product-74725,2,12,53,4,23,70,86
760,product-78909,2,12,66,42,27,45,86
761,product-243934,2,12,53,45,58,11,86
762,product-27981,2,12,47,10,22,45,86
763,product-111462,2,12,56,32,36,38,86
764,product-9171,2,12,45,32,32,27,86
765,product-109367,2,12,56,0,22,79,86
766,product-286896,2,12,76,35,28,21,86
767,product-84800,2,12,42,0,22,11,86
768,product-288900,2,12,69,49,28,27,86
769,product-288462,2,12,61,41,20,39,86
770,product-23991,2,12,59,32,22,92,86
771,product-28350,2,12,68,48,29,59,86
772,product-80020,2,12,57,31,35,46,86
773,product-114397,2,12,56,14,22,41,86
774,product-242697,2,12,66,35,32,14,86
775,product-81662,2,12,36,12,22,3,86
776,product-81642,2,12,43,18,24,10,86
777,product-28167,2,12,50,0,22,86,86
778,product-294252,2,12,44,29,25,15,86
779,product-52218,2,12,53,15,21,57,86
780,product-168994,2,12,4,0,22,0,86
781,product-41282,2,12,59,43,30,79,86
782,product-187310,2,12,12,2,21,15,86
783,product-147583,2,12,58,5,22,13,86
784,product-18552,2,12,50,27,29,49,86
785,product-147415,2,12,58,6,22,13,86
786,product-38992,2,12,56,30,25,60,86
787,product-366665,2,12,78,26,28,12,86
788,product-45741,2,12,48,17,23,30,86
789,product-44722,2,12,57,29,26,75,86
790,product-365982,2,12,78,19,19,15,86
791,product-147756,2,12,58,3,22,13,86
792,product-163259,2,12,59,48,51,19,86
793,product-14043,2,12,38,24,25,15,86
794,product-14857,2,12,32,17,21,12,86
795,product-49187,2,12,59,46,29,80,86
796,product-187105,2,12,54,9,24,17,86
797,product-44582,2,12,48,0,22,31,86
798,product-49078,2,12,47,22,25,32,86
799,product-139782,2,12,68,22,24,86,86
800,product-142137,2,12,68,6,23,45,86
801,product-44090,2,12,56,11,24,70,86
802,product-134471,2,12,63,18,24,36,86
803,product-17005,2,12,57,15,26,83,86
804,product-132997,2,12,67,42,19,75,86
805,product-146868,2,12,58,11,23,12,86
806,product-36792,2,12,57,54,32,77,86
807,product-146687,2,12,58,9,24,12,86
808,product-43707,2,12,56,9,24,71,86
809,product-49946,2,12,57,14,26,73,86
810,product-43892,2,12,56,12,23,72,86
811,product-37063,2,12,55,37,25,60,86
812,product-45874,2,12,55,11,24,59,86
813,product-149186,2,12,73,32,33,56,86
814,product-44303,2,12,56,13,23,70,86
815,product-49571,2,12,46,28,25,30,86
816,product-37134,2,12,42,33,25,18,86
817,product-147048,2,12,58,11,23,13,86
818,product-47200,2,12,59,52,31,79,86
819,product-41462,2,12,59,48,31,80,86
820,product-47215,2,12,56,28,22,67,86
821,product-34163,2,12,52,2,23,84,86
822,product-353439,2,12,46,2,22,30,86
823,product-133925,2,12,58,9,22,49,86
824,product-17351,2,12,40,2,22,22,86
825,product-134091,2,12,58,8,22,49,86
826,product-47830,2,12,48,11,23,34,86
827,product-45385,2,12,54,21,26,63,86
828,product-354923,2,12,73,57,29,13,86
829,product-45419,2,12,57,27,27,74,86
830,product-47727,2,12,59,50,28,78,86
831,product-32552,2,12,56,31,31,67,86
832,product-45416,2,12,58,51,30,79,86
833,product-182618,2,12,51,0,22,7,86
834,product-32529,2,12,59,47,42,82,86
835,product-17806,2,12,46,12,24,36,86
836,product-136083,2,12,64,11,23,38,86
837,product-142393,2,12,71,35,26,84,86
838,product-47982,2,12,59,57,29,80,86
839,product-44921,2,12,59,53,31,80,86
840,product-15518,2,12,47,33,29,42,86
841,product-387898,2,12,33,2,22,28,86
842,product-152338,2,12,60,0,22,23,86
843,product-152339,2,12,60,0,22,23,86
844,product-37988,2,12,54,13,25,50,86
845,product-569,2,12,42,4,23,12,86
846,product-15519,2,12,47,31,29,42,86
847,product-33017,2,12,59,52,38,75,86
848,product-134267,2,12,58,7,22,49,86
849,product-134268,2,12,58,5,22,48,86
850,product-37803,2,12,46,2,22,35,86
851,product-37759,2,12,55,38,29,60,86
852,product-32372,2,12,42,2,22,30,86
853,product-134269,2,12,58,3,22,48,86
854,product-390174,2,12,36,0,22,12,86
855,product-37942,2,12,57,44,25,77,86
856,product-19302,2,12,63,9,23,94,86
857,product-48488,2,12,57,32,26,75,86
858,product-48501,2,12,57,20,24,66,86
859,product-148244,2,12,70,15,26,62,86
860,product-136242,2,12,60,0,22,55,86
861,product-133764,2,12,58,10,22,49,86
862,product-184451,2,12,52,2,22,10,86
863,product-364961,2,12,68,2,23,4,86
864,product-364755,2,12,57,31,28,23,86
865,product-32442,2,12,53,4,23,71,86
866,product-41983,2,12,65,28,22,56,86
867,product-149715,2,12,68,0,22,46,86
868,product-135055,2,12,56,41,30,12,86
869,product-42790,2,12,56,10,24,71,86
870,product-42774,2,12,59,43,31,77,86
871,product-154617,2,12,54,23,35,24,86
872,product-33522,2,12,56,34,30,70,86
873,product-19863,2,12,63,13,23,93,86
874,product-369353,2,12,67,0,22,27,86
875,product-132030,2,12,67,40,24,74,86
876,product-150243,2,12,59,11,23,15,86
877,product-369352,2,12,66,0,22,27,86
878,product-134851,2,12,63,11,24,35,86
879,product-131877,2,12,60,0,22,51,86
880,product-145874,2,12,39,2,22,14,86
881,product-397129,2,12,26,0,22,9,86
882,product-13568,2,12,50,0,22,69,86
883,product-145278,2,12,57,11,25,10,86
884,product-141628,2,12,67,2,22,79,86
885,product-359636,2,12,70,28,28,15,86
886,product-16633,2,12,47,24,29,42,86
887,product-380549,2,12,79,38,36,18,86
888,product-399405,2,12,41,37,27,11,86
889,product-34795,2,12,67,9,24,62,86
890,product-42455,2,12,54,13,24,57,86
891,product-33409,2,12,54,8,23,71,86
892,product-17517,2,12,51,32,36,55,86
893,product-398562,2,12,30,17,25,13,86
894,product-46371,2,12,67,3,22,43,86
895,product-42719,2,12,66,19,23,52,86
896,product-14578,2,12,49,23,32,47,86
897,product-51916,2,12,48,19,26,41,86
898,product-15727,2,12,47,32,29,43,86
899,product-343604,2,12,48,2,22,15,86
900,product-51897,2,12,50,16,24,46,86
901,product-42651,2,12,54,24,25,55,86
902,product-50686,2,12,53,8,23,55,86
903,product-36564,2,12,57,49,31,76,86
904,product-36555,2,12,57,71,33,79,86
905,product-197406,2,12,72,26,32,16,86
906,product-139611,2,12,68,25,24,86,86
907,product-43324,2,12,55,3,22,70,86
908,product-43331,2,12,56,11,25,67,86
909,product-36366,2,12,55,28,31,57,86
910,product-39369,2,12,56,22,24,74,86
911,product-160214,2,12,76,11,23,36,86
912,product-36335,2,12,57,45,31,75,86
913,product-32071,2,12,56,35,31,67,86
914,product-43527,2,12,56,12,25,67,86
915,product-16901,2,12,40,2,22,22,86
916,product-16373,2,12,48,13,25,59,86
917,product-16830,2,12,51,29,36,53,86
918,product-149552,2,12,68,2,22,45,86
919,product-132810,2,12,67,43,19,75,86
920,product-43147,2,12,54,17,24,62,86
921,product-50136,2,12,61,9,27,47,86
922,product-16307,2,12,60,0,22,95,86
923,product-39356,2,12,58,58,28,81,86
924,product-154263,2,12,44,8,22,4,86
925,product-144480,2,12,70,0,22,89,86
926,product-46192,2,12,59,49,31,79,86
927,product-144343,2,12,68,2,22,75,86
928,product-33255,2,12,59,64,39,77,86
929,product-316104,2,16,57,6,23,10,87
930,product-64816,2,16,43,20,24,18,87
931,product-316843,2,16,64,16,32,9,87
932,product-64156,2,16,38,20,26,6,87
933,product-125230,2,16,60,2,22,48,87
934,product-122583,2,16,64,22,22,53,87
935,product-4695,2,16,40,3,22,27,87
936,product-222545,2,16,51,0,22,24,87
937,product-123867,2,16,59,2,22,44,87
938,product-309766,2,16,48,11,23,17,87
939,product-124271,2,16,59,2,22,45,87
940,product-129240,2,16,62,2,22,59,87
941,product-128457,2,16,59,13,25,30,87
942,product-55551,2,16,52,21,25,57,87
943,product-340352,2,16,69,5,23,9,87
944,product-197745,2,16,72,25,32,16,87
945,product-127132,2,16,62,15,23,59,87
946,product-323731,2,16,60,0,22,14,87
947,product-126792,2,16,59,21,27,38,87
948,product-207575,2,16,64,27,37,7,87
949,product-279713,2,16,75,44,35,16,87
950,product-254423,2,16,69,18,23,2,87
951,product-281093,2,16,66,17,25,21,87
952,product-255076,2,16,72,28,33,42,87
953,product-254949,2,16,69,17,22,2,87
954,product-255471,2,16,69,13,22,1,87
955,product-89655,2,16,43,41,36,15,87
956,product-282464,2,16,44,0,22,28,87
957,product-282031,2,16,61,21,23,33,87
958,product-249421,2,16,68,35,26,8,87
959,product-249147,2,16,68,36,26,8,87
960,product-249963,2,16,67,4,24,10,87
961,product-107577,2,16,55,4,23,73,87
962,product-86575,2,16,49,0,22,36,87
963,product-263864,2,16,58,62,50,40,87
964,product-95765,2,16,46,26,24,25,87
965,product-96230,2,16,50,30,29,32,87
966,product-98505,2,16,51,17,30,37,87
967,product-275871,2,16,54,2,22,29,87
968,product-257439,2,16,60,12,22,24,87
969,product-260564,2,16,70,24,26,3,87
970,product-259314,2,16,35,38,25,16,87
971,product-275272,2,16,68,24,34,38,87
972,product-286457,2,16,76,35,27,21,87
973,product-234870,2,16,64,54,29,25,87
974,product-23489,2,16,47,12,25,43,87
975,product-230623,2,16,67,2,22,59,87
976,product-10656,2,16,37,3,24,6,87
977,product-119427,2,16,61,9,22,47,87
978,product-291421,2,16,68,43,32,33,87
979,product-244660,2,16,68,54,30,14,87
980,product-110520,2,16,57,6,22,74,87
981,product-243420,2,16,67,58,30,16,87
982,product-111519,2,16,58,0,22,75,87
983,product-287333,2,16,76,36,28,21,87
984,product-84811,2,16,37,25,21,7,87
985,product-114747,2,16,56,9,22,40,87
986,product-9502,2,16,78,18,23,14,87
987,product-111758,2,16,58,21,29,59,87
988,product-81663,2,16,36,12,25,4,87
989,product-112548,2,16,57,30,25,38,87
990,product-242292,2,16,67,61,29,17,87
991,product-387671,2,16,34,10,23,36,87
992,product-153003,2,16,62,2,22,32,87
993,product-375951,2,16,74,20,28,24,87
994,product-366662,2,16,78,23,24,13,87
995,product-387572,2,16,34,0,22,32,87
996,product-37541,2,16,56,39,32,60,87
997,product-19125,2,16,46,6,25,39,87
998,product-139772,2,16,69,2,22,78,87
999,product-134443,2,16,58,6,22,49,87
1000,product-140608,2,16,68,6,23,85,87
1001,product-377703,2,16,73,2,23,19,87
1002,product-376388,2,16,66,2,22,61,87
1003,product-164188,2,16,54,3,23,23,87
1004,product-39594,2,16,56,24,26,60,87
1005,product-139751,2,16,71,20,24,70,87
1006,product-154595,2,16,59,40,39,31,87
1007,product-374167,2,16,75,43,31,29,87
1008,product-42279,2,16,54,17,25,56,87
1009,product-195518,2,16,54,2,22,26,87
1010,product-141599,2,16,72,2,22,68,87
1011,product-43353,2,16,54,26,24,57,87
1012,product-1853,2,16,11,0,22,5,87
1013,product-50802,2,16,51,13,26,42,87
1014,product-50849,2,16,45,23,23,30,87
1015,product-316505,2,18,49,9,23,12,87
1016,product-317826,2,18,63,9,24,12,87
1017,product-30155,2,18,43,17,24,31,87
1018,product-124275,2,18,59,11,22,42,87
1019,product-22369,2,18,38,0,22,27,87
1020,product-313135,2,18,48,6,23,15,87
1021,product-123226,2,18,64,15,22,54,87
1022,product-312985,2,18,63,0,22,29,87
1023,product-123956,2,18,71,29,34,67,87
1024,product-227256,2,18,62,23,25,37,87
1025,product-124169,2,18,63,0,22,77,87
1026,product-124163,2,18,71,29,34,67,87
1027,product-129190,2,18,68,28,26,82,87
1028,product-129189,2,18,68,30,26,82,87
1029,product-203182,2,18,58,34,33,40,87
1030,product-203440,2,18,54,0,22,30,87
1031,product-129428,2,18,68,30,26,82,87
1032,product-129429,2,18,68,28,26,82,87
1033,product-12723,2,18,40,13,24,19,87
1034,product-130682,2,18,53,0,22,15,87
1035,product-130413,2,18,57,2,22,44,87
1036,product-199887,2,18,54,0,22,17,87
1037,product-198543,2,18,58,43,37,37,87
1038,product-198436,2,18,72,21,32,17,87
1039,product-129674,2,18,68,29,26,82,87
1040,product-201540,2,18,55,0,22,16,87
1041,product-129622,2,18,68,34,25,67,87
1042,product-53012,2,18,43,3,22,28,87
1043,product-127294,2,18,68,36,27,81,87
1044,product-3959,2,18,76,24,36,30,87
1045,product-22935,2,18,42,14,28,30,87
1046,product-12002,2,18,37,2,23,8,87
1047,product-56394,2,18,52,40,33,53,87
1048,product-12565,2,18,43,14,26,30,87
1049,product-89343,2,18,55,26,29,47,87
1050,product-103766,2,18,47,11,23,33,87
1051,product-87330,2,18,54,35,28,45,87
1052,product-86387,2,18,42,9,23,13,87
1053,product-282837,2,18,47,2,22,27,87
1054,product-86889,2,18,44,0,22,16,87
1055,product-256785,2,18,36,23,26,19,87
1056,product-25997,2,18,43,15,25,37,87
1057,product-271704,2,18,74,41,28,13,87
1058,product-97237,2,18,50,21,29,33,87
1059,product-100478,2,18,45,6,23,26,87
1060,product-100862,2,18,58,4,22,61,87
1061,product-101010,2,18,55,9,24,68,87
1062,product-102912,2,18,55,24,23,71,87
1063,product-25663,2,18,49,0,22,81,87
1064,product-258289,2,18,70,6,23,39,87
1065,product-101617,2,18,58,4,23,62,87
1066,product-275561,2,18,57,15,25,38,87
1067,product-258787,2,18,35,36,25,16,87
1068,product-302126,2,18,59,0,22,45,87
1069,product-76213,2,18,48,20,31,25,87
1070,product-119968,2,18,53,6,22,18,87
1071,product-119084,2,18,60,24,21,38,87
1072,product-291623,2,18,44,6,24,17,87
1073,product-111078,2,18,62,40,23,73,87
1074,product-109992,2,18,55,2,22,62,87
1075,product-114007,2,18,61,18,28,63,87
1076,product-82308,2,18,34,20,24,4,87
1077,product-294251,2,18,44,27,25,15,87
1078,product-186640,2,18,52,2,22,12,87
1079,product-179669,2,18,24,29,37,10,87
1080,product-44551,2,18,55,30,28,55,87
1081,product-147233,2,18,58,8,23,13,87
1082,product-134444,2,18,58,4,22,49,87
1083,product-136206,2,18,71,36,38,74,87
1084,product-133861,2,18,68,24,23,81,87
1085,product-376661,2,18,66,8,23,62,87
1086,product-151161,2,18,60,0,22,20,87
1087,product-15514,2,18,47,41,30,44,87
1088,product-387899,2,18,33,0,22,28,87
1089,product-48921,2,18,54,24,26,56,87
1090,product-136283,2,18,64,10,23,38,87
1091,product-148786,2,18,72,9,25,81,87
1092,product-39974,2,18,54,20,28,50,87
1093,product-43018,2,18,49,14,27,29,87
1094,product-141903,2,18,67,0,22,78,87
1095,product-343275,2,18,48,0,22,14,87
1096,product-149908,2,18,64,2,22,30,87
1097,product-15358,2,18,39,13,24,17,87
1098,product-1021,2,18,58,9,23,13,87
1099,product-144162,2,18,68,2,22,82,87
1100,product-137697,2,18,62,12,27,27,87
1101,product-134749,2,18,69,13,23,82,87
1102,product-169944,2,18,51,19,28,19,87
1103,product-19767,2,18,32,17,25,13,87
1104,product-72053,2,20,44,14,30,19,86
1105,product-216910,2,20,34,12,25,13,86
1106,product-313077,2,20,59,17,15,10,86
1107,product-122577,2,20,64,5,22,56,86
1108,product-29388,2,20,42,18,24,29,86
1109,product-202872,2,20,58,33,33,40,86
1110,product-202487,2,20,55,14,24,18,86
1111,product-203999,2,20,55,13,22,19,86
1112,product-197526,2,20,28,22,27,15,86
1113,product-129673,2,20,68,31,26,82,86
1114,product-53672,2,20,43,2,22,27,86
1115,product-129909,2,20,68,29,26,82,86
1116,product-323082,2,20,61,37,25,6,86
1117,product-206383,2,20,59,26,22,46,86
1118,product-207359,2,20,59,0,22,39,86
1119,product-57459,2,20,52,6,22,58,86
1120,product-8620,2,20,24,0,22,6,86
1121,product-280053,2,20,60,37,30,41,86
1122,product-88658,2,20,45,2,22,26,86
1123,product-89538,2,20,59,14,25,64,86
1124,product-264429,2,20,39,32,35,22,86
1125,product-95781,2,20,41,11,27,18,86
1126,product-264629,2,20,68,45,34,9,86
1127,product-270495,2,20,74,46,28,13,86
1128,product-103148,2,20,55,27,25,70,86
1129,product-95023,2,20,50,29,29,27,86
1130,product-101864,2,20,58,6,22,63,86
1131,product-95254,2,20,50,32,30,31,86
1132,product-102240,2,20,55,18,24,68,86
1133,product-259315,2,20,35,38,25,16,86
1134,product-304957,2,20,75,22,27,50,86
1135,product-306537,2,20,62,2,22,10,86
1136,product-28872,2,20,43,9,21,25,86
1137,product-244128,2,20,40,0,22,34,86
1138,product-244810,2,20,29,2,22,9,86
1139,product-292869,2,20,58,2,22,45,86
1140,product-111684,2,20,58,3,22,72,86
1141,product-81628,2,20,43,9,24,16,86
1142,product-112515,2,20,55,2,22,53,86
1143,product-136765,2,20,67,14,23,86,86
1144,product-37352,2,20,45,9,24,29,86
1145,product-348423,2,20,70,24,29,6,86
1146,product-147079,2,20,71,3,22,81,86
1147,product-178282,2,20,71,27,35,49,86
1148,product-40557,2,20,53,24,28,48,86
1149,product-148592,2,20,70,0,22,84,86
1150,product-152121,2,20,60,2,22,22,86
1151,product-364952,2,20,78,30,19,13,86
1152,product-47511,2,20,53,37,22,54,86
1153,product-18857,2,20,45,19,23,36,86
1154,product-144962,2,20,70,2,23,88,86
1155,product-397357,2,20,39,29,50,29,86
1156,product-51518,2,20,45,0,22,36,86
1157,product-150088,2,20,59,11,24,14,86
1158,product-134095,2,20,58,0,22,47,86
1159,product-347202,2,20,49,2,22,19,86
1160,product-144173,2,20,68,4,22,74,86
1161,product-15352,2,20,40,15,23,19,86
1162,product-64139,2,22,42,34,20,14,87
1163,product-125632,2,22,58,26,28,35,87
1164,product-221958,2,22,58,19,25,28,87
1165,product-65778,2,22,47,21,25,30,87
1166,product-220554,2,22,83,24,34,40,87
1167,product-203483,2,22,58,37,33,40,87
1168,product-205388,2,22,54,2,23,25,87
1169,product-54901,2,22,53,15,25,60,87
1170,product-130555,2,22,67,20,25,75,87
1171,product-201568,2,22,55,10,23,30,87
1172,product-53678,2,22,42,7,22,24,87
1173,product-52999,2,22,45,4,22,34,87
1174,product-200888,2,22,54,14,22,21,87
1175,product-200561,2,22,55,10,24,27,87
1176,product-324531,2,22,69,31,30,42,87
1177,product-127133,2,22,62,14,23,59,87
1178,product-279221,2,22,76,34,26,14,87
1179,product-105691,2,22,61,17,27,69,87
1180,product-103979,2,22,46,0,22,29,87
