ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
531,customer-206114,0,36,13,18,22,10,88,84,48
532,customer-206116,0,36,10,20,22,10,86,83,49
533,customer-206115,0,36,12,20,22,10,87,83,48
534,customer-17972,0,37,2,12,22,10,83,88,59
535,customer-17971,0,37,14,14,22,10,89,87,51
536,customer-17970,0,37,16,11,22,11,89,89,53
537,customer-16871,0,37,41,14,22,8,91,94,55
538,customer-16870,0,37,32,17,22,8,94,90,47
539,customer-16869,0,37,31,14,22,9,93,91,50
540,customer-17751,0,37,98,9,22,10,82,90,63
541,customer-17750,0,37,11,8,22,10,87,90,57
542,customer-17532,0,37,13,11,22,9,88,89,54
543,customer-17531,0,37,18,9,22,9,89,90,54
544,customer-17530,0,37,32,3,22,9,88,93,59
545,customer-391261,0,37,33,18,22,25,95,90,46
546,customer-391929,0,37,47,30,22,26,91,96,54
547,customer-391928,0,37,49,30,22,27,89,97,57
548,customer-81962,0,37,6,11,22,22,85,88,57
549,customer-81960,0,37,30,23,22,23,96,87,41
550,customer-81961,0,37,22,12,22,23,91,89,50
551,customer-391930,0,37,44,29,22,26,93,94,49
552,customer-392603,0,37,46,3,22,27,87,94,61
553,customer-81666,0,37,23,11,22,23,91,89,51
554,customer-81667,0,37,8,8,22,22,86,90,57
555,customer-391932,0,37,45,14,22,25,91,95,57
556,customer-391931,0,37,42,26,22,26,94,94,49
557,customer-391933,0,37,35,11,22,25,91,93,54
558,customer-390589,0,37,28,20,22,25,95,87,42
559,customer-14358,0,37,90,36,22,34,60,82,75
560,customer-14360,0,37,5,23,22,32,81,82,54
561,customer-14361,0,37,99,12,22,32,82,89,61
562,customer-14362,0,37,91,8,22,32,82,92,65
563,customer-14305,0,37,43,20,22,35,93,95,53
564,customer-14416,0,37,95,42,22,35,60,73,65
565,customer-14415,0,37,97,38,22,35,65,74,61
566,customer-14432,0,37,5,30,22,27,79,76,49
567,customer-14431,0,37,4,35,22,27,75,73,49
568,customer-14430,0,37,4,38,22,28,74,71,48
569,customer-14429,0,37,3,36,22,28,74,73,50
570,customer-14428,0,37,96,24,22,30,74,84,65
571,customer-14427,0,37,3,29,22,30,77,78,54
572,customer-14426,0,37,7,36,22,30,78,71,43
573,customer-14433,0,37,1,21,22,27,79,83,58
574,customer-14043,0,37,16,29,22,10,90,78,37
575,customer-206112,0,37,11,17,22,11,87,85,50
576,customer-206113,0,37,12,17,22,10,87,85,50
577,customer-206401,0,37,6,20,22,11,83,83,53
578,customer-206402,0,37,9,21,22,11,85,82,49
579,customer-126976,0,38,96,8,22,17,83,91,63
580,customer-82843,0,38,10,21,22,24,86,81,48
581,customer-82844,0,38,9,23,22,24,85,81,48
582,customer-126610,0,38,6,9,22,17,85,89,58
583,customer-17969,0,38,12,8,22,11,87,90,57
584,customer-82548,0,38,24,12,22,24,91,89,50
585,customer-82549,0,38,21,8,22,23,89,91,55
586,customer-127701,0,38,53,8,22,18,87,96,63
587,customer-127700,0,38,36,6,22,18,89,93,57
588,customer-128064,0,38,2,5,22,19,85,92,61
589,customer-127339,0,38,56,5,22,18,86,95,63
590,customer-31891,0,38,99,26,22,28,75,82,61
591,customer-31890,0,38,7,15,22,28,85,86,55
592,customer-17309,0,38,41,14,22,11,91,94,55
593,customer-17308,0,38,39,6,22,11,89,94,57
594,customer-17307,0,38,27,5,22,11,89,92,57
595,customer-125142,0,38,24,12,22,15,91,89,50
596,customer-16867,0,38,16,6,22,9,88,91,56
597,customer-16866,0,38,16,11,22,10,89,89,53
598,customer-17088,0,38,22,12,22,10,91,89,50
599,customer-17087,0,38,8,8,22,10,86,91,58
600,customer-125873,0,38,22,18,22,16,93,86,45
601,customer-126242,0,38,11,12,22,16,87,87,53
602,customer-126241,0,38,19,18,22,16,91,85,45
603,customer-17742,0,38,50,5,22,13,87,95,61
604,customer-17741,0,38,39,5,22,13,88,94,59
605,customer-17740,0,38,32,6,22,13,89,93,57
606,customer-17739,0,38,30,8,22,14,90,92,55
607,customer-125507,0,38,25,15,22,15,93,88,46
608,customer-17523,0,38,36,12,22,12,92,93,53
609,customer-17522,0,38,34,5,22,12,89,93,57
610,customer-17521,0,38,57,2,22,12,86,94,62
611,customer-81959,0,38,34,29,22,24,98,87,37
612,customer-31134,0,38,89,18,22,27,74,90,70
613,customer-31133,0,38,18,2,22,27,87,93,60
614,customer-128780,0,38,92,3,22,19,84,93,63
615,customer-128781,0,38,3,6,22,19,85,91,60
616,customer-82255,0,38,38,18,22,24,94,93,50
617,customer-82256,0,38,30,17,22,23,94,89,46
618,customer-128423,0,38,7,8,22,19,86,90,58
619,customer-129497,0,38,22,11,22,20,90,90,52
620,customer-129498,0,38,67,3,22,20,84,95,65
621,customer-129499,0,38,44,3,22,19,87,94,61
622,customer-129856,0,38,16,15,22,20,89,86,49
623,customer-31515,0,38,16,12,22,28,89,88,52
624,customer-31516,0,38,91,20,22,27,74,88,69
625,customer-14359,0,38,4,30,22,33,79,77,50
626,customer-14507,0,38,98,56,22,35,52,60,55
627,customer-14506,0,38,97,52,22,35,54,65,59
628,customer-14505,0,38,97,35,22,36,67,77,63
629,customer-14417,0,38,91,48,22,34,51,73,73
630,customer-14213,0,38,51,35,22,35,86,98,59
631,customer-206698,0,38,9,14,22,11,86,87,55
632,customer-14771,0,38,4,38,22,25,74,71,47
633,customer-14883,0,38,84,21,22,37,71,92,76
634,customer-206397,0,38,9,12,22,12,86,88,55
635,customer-206396,0,38,10,9,22,13,87,89,56
636,customer-206395,0,38,21,18,22,13,92,86,45
637,customer-14614,0,38,89,33,22,36,61,83,76
638,customer-14641,0,38,6,38,22,25,76,71,44
639,customer-207288,0,38,5,17,22,12,83,85,56
640,customer-206993,0,38,5,11,22,12,85,89,58
641,customer-206994,0,38,6,11,22,12,85,89,57
642,customer-16183,0,38,94,17,22,15,78,89,65
643,customer-16182,0,38,95,9,22,16,82,91,64
644,customer-16181,0,38,12,0,22,16,86,93,61
645,customer-129138,0,39,15,3,22,19,87,92,59
646,customer-82842,0,39,11,20,22,24,87,83,49
647,customer-82835,0,39,24,12,22,27,91,89,51
648,customer-82836,0,39,11,11,22,27,87,88,54
649,customer-82837,0,39,4,15,22,26,83,86,57
650,customer-82541,0,39,39,14,22,26,93,93,52
651,customer-82542,0,39,31,12,22,26,93,91,50
652,customer-82543,0,39,27,9,22,26,90,91,54
653,customer-82544,0,39,60,3,22,25,85,95,63
654,customer-82545,0,39,40,6,22,25,89,94,58
655,customer-82546,0,39,30,15,22,25,93,90,48
656,customer-72134,0,39,10,26,22,19,85,79,45
657,customer-17292,0,39,6,12,22,17,85,88,57
658,customer-17291,0,39,6,15,22,17,84,86,56
659,customer-17290,0,39,1,17,22,18,81,86,59
660,customer-17283,0,39,92,15,22,21,78,90,67
661,customer-17282,0,39,90,8,22,21,81,93,65
662,customer-17281,0,39,35,3,22,21,88,93,59
663,customer-17297,0,39,19,9,22,15,89,90,53
664,customer-17064,0,39,1,20,22,19,80,84,58
665,customer-17063,0,39,1,15,22,20,81,87,59
666,customer-17062,0,39,99,9,22,20,83,91,62
667,customer-17061,0,39,34,3,22,21,87,93,59
668,customer-17070,0,39,2,11,22,17,83,89,60
669,customer-17075,0,39,30,8,22,15,90,92,54
670,customer-17074,0,39,35,6,22,15,89,93,57
671,customer-17072,0,39,88,5,22,16,83,93,65
672,customer-17071,0,39,93,9,22,17,81,91,65
673,customer-17738,0,39,26,9,22,14,91,91,53
674,customer-17737,0,39,24,8,22,14,90,91,54
675,customer-17736,0,39,26,12,22,15,92,90,50
676,customer-17735,0,39,29,14,22,15,93,90,49
677,customer-17514,0,39,16,15,22,15,89,86,49
678,customer-17513,0,39,12,14,22,15,88,87,52
679,customer-32264,0,39,3,20,22,29,81,84,57
680,customer-32265,0,39,97,29,22,28,71,81,63
681,customer-17497,0,39,97,18,22,22,78,87,63
682,customer-17496,0,39,8,14,22,22,85,87,55
683,customer-131294,0,39,12,11,22,20,87,88,54
684,customer-131654,0,39,14,17,22,20,89,85,49
685,customer-130931,0,39,14,12,22,20,88,88,53
686,customer-132715,0,39,99,14,22,19,81,89,61
687,customer-132009,0,39,17,20,22,20,91,84,45
688,customer-132362,0,39,18,17,22,20,91,85,46
689,customer-130215,0,39,19,15,22,20,91,87,48
690,customer-130573,0,39,18,15,22,20,90,87,49
691,customer-14418,0,39,94,45,22,34,56,72,67
692,customer-14110,0,39,57,17,22,35,84,98,67
693,customer-14176,0,39,55,35,22,35,81,99,67
694,customer-14744,0,39,83,48,22,36,46,82,88
695,customer-14884,0,39,79,50,22,36,44,86,93
696,customer-14911,0,39,3,35,22,25,74,73,50
697,customer-206391,0,39,29,9,22,14,91,92,54
698,customer-206392,0,39,14,11,22,14,88,89,54
699,customer-14615,0,39,92,53,22,36,46,69,73
700,customer-206390,0,39,39,8,22,15,90,94,57
701,customer-206389,0,39,38,9,22,15,90,94,56
702,customer-13157,0,39,30,9,22,31,91,92,54
703,customer-16184,0,39,97,23,22,15,76,85,63
704,customer-18159,0,40,94,18,22,25,76,87,66
705,customer-18158,0,40,13,11,22,26,88,89,54
706,customer-82831,0,40,41,24,22,29,94,94,48
707,customer-82832,0,40,43,15,22,28,91,95,55
708,customer-82833,0,40,40,12,22,28,91,94,55
709,customer-82834,0,40,32,15,22,27,94,91,48
710,customer-17934,0,40,3,24,22,24,80,81,55
711,customer-17933,0,40,1,14,22,25,82,88,60
712,customer-17932,0,40,29,8,22,25,90,92,55
713,customer-72133,0,40,14,23,22,19,89,81,44
714,customer-17289,0,40,4,18,22,18,82,85,56
715,customer-17288,0,40,4,18,22,19,82,84,56
716,customer-17287,0,40,3,18,22,19,81,85,57
717,customer-17286,0,40,99,17,22,19,80,86,61
718,customer-17285,0,40,99,17,22,20,79,87,61
719,customer-17284,0,40,95,17,22,20,78,88,65
720,customer-83118,0,40,39,5,22,29,89,94,59
721,customer-83119,0,40,32,5,22,29,88,93,58
722,customer-83120,0,40,19,6,22,28,88,91,56
723,customer-17712,0,40,31,12,22,24,92,91,51
724,customer-17714,0,40,98,9,22,23,82,90,62
725,customer-17713,0,40,17,8,22,24,88,91,56
726,customer-17499,0,40,92,18,22,21,75,89,68
727,customer-17498,0,40,94,20,22,21,75,87,67
728,customer-17495,0,40,16,11,22,22,89,89,52
729,customer-17494,0,40,28,8,22,23,90,92,55
730,customer-17493,0,40,41,14,22,23,91,94,55
731,customer-132714,0,40,14,17,22,20,89,85,48
732,customer-33391,0,40,25,18,22,30,94,87,44
733,customer-33392,0,40,11,14,22,30,87,87,53
734,customer-206382,0,40,20,9,22,17,89,90,54
735,customer-206383,0,40,9,5,22,17,86,91,59
736,customer-206384,0,40,16,12,22,17,89,88,52
737,customer-206381,0,40,20,17,22,18,91,86,46
738,customer-206385,0,40,19,15,22,16,91,87,48
739,customer-33767,0,40,4,20,22,31,81,84,56
740,customer-375401,0,40,11,18,22,30,87,84,49
741,customer-375402,0,40,99,18,22,30,79,86,61
742,customer-13178,0,40,79,5,22,29,83,94,66
743,customer-374852,0,40,0,15,22,30,81,87,60
744,customer-374851,0,40,7,9,22,30,85,89,57
745,customer-375939,0,40,5,26,22,30,81,80,51
746,customer-82824,0,41,39,14,22,31,92,94,53
747,customer-82825,0,41,44,14,22,31,91,95,56
748,customer-18607,0,41,38,6,22,27,89,94,58
749,customer-18608,0,41,0,8,22,27,83,91,61
750,customer-18609,0,41,1,18,22,26,80,85,59
751,customer-82528,0,41,43,12,22,31,91,95,57
752,customer-82527,0,41,33,14,22,32,93,92,50
753,customer-18384,0,41,1,23,22,26,78,82,58
754,customer-18383,0,41,9,20,22,26,85,83,50
755,customer-83114,0,41,40,12,22,31,91,94,55
756,customer-81935,0,41,35,9,22,32,91,93,54
757,customer-19056,0,41,93,18,22,27,76,88,67
758,customer-19055,0,41,6,14,22,28,84,87,56
759,customer-18832,0,41,86,6,22,27,82,93,65
760,customer-82233,0,41,43,9,22,32,89,95,58
761,customer-82232,0,41,25,14,22,32,93,89,48
762,customer-206676,0,41,12,17,22,18,88,85,50
763,customer-206675,0,41,4,12,22,19,83,88,58
764,customer-14053,0,41,0,20,22,37,79,85,60
765,customer-14052,0,41,98,21,22,38,77,84,61
766,customer-14067,0,41,26,23,22,36,95,85,39
767,customer-206380,0,41,12,14,22,18,88,87,52
768,customer-207266,0,41,0,21,22,19,78,83,59
769,customer-206970,0,41,100,17,22,19,80,87,61
770,customer-206971,0,41,1,18,22,19,81,85,59
771,customer-375937,0,41,18,26,22,30,92,80,37
772,customer-375938,0,41,14,29,22,30,88,77,39
773,customer-17881,0,42,98,18,22,47,78,86,62
774,customer-31857,0,42,29,9,22,34,91,92,54
775,customer-31858,0,42,10,6,22,34,86,91,58
776,customer-31859,0,42,0,8,22,34,83,91,61
777,customer-17225,0,42,86,35,22,45,60,87,81
778,customer-17224,0,42,92,11,22,45,80,91,66
779,customer-17003,0,42,88,29,22,45,65,87,76
780,customer-17660,0,42,86,24,22,46,69,90,76
781,customer-32231,0,42,13,11,22,35,88,89,54
782,customer-17439,0,42,86,29,22,46,66,88,77
783,customer-19970,0,42,88,11,22,30,80,93,68
784,customer-19969,0,42,30,12,22,30,92,91,51
785,customer-19734,0,42,86,15,22,29,75,92,72
786,customer-19733,0,42,28,3,22,29,88,93,58
787,customer-201066,0,42,19,39,22,1,93,71,22
788,customer-81638,0,42,32,9,22,33,91,92,54
789,customer-81639,0,42,52,15,22,33,87,98,63
790,customer-20448,0,42,0,12,22,31,82,89,61
791,customer-20447,0,42,21,8,22,31,89,91,54
792,customer-31102,0,42,34,15,22,33,94,91,49
793,customer-31103,0,42,20,8,22,33,89,91,54
794,customer-31104,0,42,96,15,22,32,79,89,64
795,customer-50268,0,42,9,21,22,24,85,82,48
796,customer-50269,0,42,4,23,22,23,80,81,54
797,customer-20206,0,42,29,12,22,30,92,91,51
798,customer-20207,0,42,3,8,22,30,84,90,60
799,customer-19505,0,42,91,15,22,28,77,90,68
800,customer-19504,0,42,92,5,22,29,83,93,63
801,customer-31483,0,42,46,6,22,34,88,95,60
802,customer-31484,0,42,45,6,22,33,88,94,60
803,customer-31485,0,42,27,3,22,33,88,93,59
804,customer-19280,0,42,99,20,22,28,79,85,61
805,customer-19279,0,42,2,11,22,28,83,89,60
806,customer-206667,0,42,22,47,22,1,96,67,13
807,customer-322629,0,42,15,6,22,13,87,91,56
808,customer-322630,0,42,54,5,22,13,86,95,63
809,customer-84212,0,42,12,17,22,35,87,85,50
810,customer-84213,0,42,7,15,22,34,85,86,54
811,customer-84214,0,42,6,18,22,34,83,85,55
812,customer-84215,0,42,4,20,22,33,82,83,55
813,customer-376478,0,42,19,18,22,30,92,85,44
814,customer-376477,0,42,23,11,22,31,91,90,52
815,customer-376476,0,42,20,8,22,31,89,91,55
816,customer-14056,0,42,8,29,22,41,83,77,45
817,customer-376475,0,42,20,9,22,31,89,90,54
818,customer-119267,0,42,20,15,22,13,91,87,47
819,customer-119266,0,42,19,26,22,13,93,80,37
820,customer-324038,0,42,16,8,22,14,88,90,55
821,customer-324039,0,42,50,3,22,14,87,94,62
822,customer-324737,0,42,12,11,22,14,87,88,54
823,customer-324738,0,42,21,3,22,15,87,93,59
824,customer-324739,0,42,52,9,22,15,87,96,63
825,customer-118909,0,42,35,3,22,12,88,93,59
826,customer-118908,0,42,29,12,22,13,92,91,51
827,customer-324740,0,42,54,17,22,15,86,98,65
828,customer-207560,0,42,2,24,22,19,79,81,56
829,customer-118907,0,42,21,17,22,13,92,86,45
830,customer-207559,0,42,4,26,22,19,79,80,53
831,customer-323333,0,42,20,8,22,13,89,91,54
832,customer-323334,0,42,51,6,22,13,87,95,62
833,customer-375936,0,42,21,23,22,30,93,83,41
834,customer-18108,0,43,95,38,22,47,63,76,66
835,customer-18107,0,43,4,27,22,47,79,78,51
836,customer-17882,0,43,87,42,22,46,53,81,81
837,customer-42392,0,43,58,3,22,35,85,95,63
838,customer-18555,0,43,89,17,22,48,76,90,70
839,customer-18332,0,43,98,45,22,47,61,68,57
840,customer-18331,0,43,98,33,22,47,69,77,61
841,customer-18330,0,43,0,12,22,48,82,89,61
842,customer-385520,0,43,1,9,22,33,83,90,61
843,customer-17256,0,43,0,2,22,32,85,93,61
844,customer-17254,0,43,32,8,22,33,90,93,56
845,customer-17255,0,43,66,2,22,32,85,94,63
846,customer-384888,0,43,40,9,22,33,90,94,57
847,customer-17037,0,43,11,20,22,31,87,83,48
848,customer-17036,0,43,13,15,22,31,88,86,50
849,customer-17035,0,43,15,6,22,32,87,91,57
850,customer-17661,0,43,87,39,22,46,56,83,81
851,customer-32230,0,43,29,12,22,35,92,91,50
852,customer-17470,0,43,7,12,22,33,85,88,57
853,customer-17469,0,43,12,12,22,33,88,87,53
854,customer-32232,0,43,1,14,22,35,82,88,60
855,customer-201065,0,43,18,35,22,2,92,74,29
856,customer-50585,0,43,30,12,22,25,92,91,51
857,customer-50586,0,43,2,14,22,25,83,88,59
858,customer-50587,0,43,3,24,22,24,80,81,54
859,customer-50267,0,43,15,17,22,24,89,85,48
860,customer-316277,0,43,14,14,22,7,89,87,51
861,customer-18779,0,43,2,23,22,49,80,82,56
862,customer-316973,0,43,9,11,22,7,86,89,56
863,customer-316276,0,43,8,12,22,7,86,88,56
864,customer-201307,0,43,18,33,22,2,92,74,29
865,customer-50904,0,43,0,24,22,25,76,82,59
866,customer-316275,0,43,12,11,22,7,87,88,54
867,customer-42769,0,43,44,5,22,35,87,94,60
868,customer-42768,0,43,24,14,22,36,92,89,49
869,customer-84202,0,43,42,11,22,39,91,94,56
870,customer-84203,0,43,44,11,22,38,90,95,58
871,customer-84204,0,43,40,12,22,38,91,94,54
872,customer-84207,0,43,8,11,22,37,85,88,56
873,customer-84208,0,43,5,15,22,36,84,87,56
874,customer-84209,0,43,2,15,22,36,82,87,59
875,customer-84210,0,43,7,15,22,35,85,86,55
876,customer-84206,0,43,22,8,22,37,89,91,54
877,customer-33360,0,43,98,18,22,37,78,87,63
878,customer-120696,0,43,26,12,22,21,92,90,50
879,customer-33359,0,43,10,18,22,37,86,84,50
880,customer-14055,0,43,7,26,22,41,82,79,49
881,customer-14054,0,43,4,23,22,42,81,82,54
882,customer-376474,0,43,21,11,22,32,90,90,52
883,customer-14087,0,43,99,21,22,45,78,84,60
884,customer-14068,0,43,1,23,22,43,79,83,57
885,customer-120347,0,43,26,17,22,15,94,88,46
886,customer-376674,0,43,87,23,22,31,71,90,74
887,customer-376673,0,43,18,11,22,31,89,89,53
888,customer-377776,0,43,33,11,22,31,91,93,54
889,customer-377777,0,43,82,29,22,31,65,91,81
890,customer-378333,0,43,72,8,22,31,82,95,68
891,customer-121806,0,43,57,8,22,17,85,96,64
892,customer-321923,0,43,19,14,22,10,91,87,49
893,customer-321924,0,43,15,15,22,10,89,86,50
894,customer-377225,0,43,86,30,22,31,63,87,78
895,customer-377224,0,43,87,11,22,31,80,93,68
896,customer-41628,0,43,5,11,22,35,85,89,58
897,customer-13534,0,43,9,14,22,13,86,87,54
898,customer-374475,0,43,17,8,22,30,88,91,56
899,customer-375028,0,43,27,11,22,31,91,91,51
900,customer-206962,0,43,20,47,22,2,93,65,14
901,customer-375932,0,43,23,11,22,32,91,90,52
902,customer-375931,0,43,22,11,22,32,90,90,52
903,customer-375930,0,43,18,8,22,33,89,91,55
904,customer-375929,0,43,16,14,22,33,89,87,50
905,customer-375928,0,43,14,14,22,33,89,87,50
906,customer-13815,0,43,18,18,22,25,91,85,46
907,customer-119991,0,43,35,26,22,14,97,89,40
908,customer-119973,0,43,27,18,22,21,94,88,44
909,customer-119990,0,43,35,26,22,15,97,89,41
910,customer-376123,0,43,91,12,22,31,80,91,67
911,customer-119974,0,43,20,3,22,20,87,92,59
912,customer-119627,0,43,24,24,22,14,95,84,38
913,customer-119626,0,43,28,24,22,14,96,85,38
914,customer-119610,0,43,79,18,22,20,74,95,76
915,customer-119609,0,43,30,9,22,20,91,92,54
916,customer-375579,0,43,20,8,22,31,89,91,56
917,customer-84481,0,43,1,15,22,37,81,87,60
918,customer-84475,0,43,21,5,22,39,88,92,58
919,customer-84476,0,43,8,9,22,39,85,89,57
920,customer-84477,0,43,5,14,22,39,84,87,57
921,customer-84479,0,43,10,15,22,38,86,86,53
922,customer-84480,0,43,8,14,22,37,86,87,54
923,customer-76696,0,44,62,11,22,42,83,97,68
924,customer-387421,0,44,68,17,22,34,78,98,74
925,customer-51857,0,44,50,8,22,27,87,96,61
926,customer-318366,0,44,8,14,22,9,85,87,55
927,customer-387420,0,44,44,12,22,33,90,95,57
928,customer-387419,0,44,34,27,22,33,98,88,38
929,customer-18556,0,44,90,36,22,48,61,81,74
930,customer-317659,0,44,19,9,22,8,89,90,54
931,customer-317660,0,44,11,11,22,8,87,88,54
932,customer-388056,0,44,96,8,22,33,83,91,63
933,customer-388055,0,44,34,12,22,33,93,92,51
934,customer-388054,0,44,36,30,22,33,98,88,37
935,customer-385519,0,44,21,26,22,33,94,81,37
936,customer-384889,0,44,77,17,22,33,75,95,76
937,customer-386790,0,44,65,3,22,33,85,95,64
938,customer-386789,0,44,41,18,22,33,93,94,52
939,customer-386151,0,44,100,24,22,33,77,83,59
940,customer-386150,0,44,12,21,22,33,87,82,46
941,customer-52175,0,44,86,11,22,27,79,93,69
942,customer-391368,0,44,54,6,22,32,86,96,63
943,customer-391367,0,44,34,29,22,32,98,87,36
944,customer-390698,0,44,8,5,22,32,86,91,59
945,customer-390697,0,44,36,15,22,32,93,93,51
946,customer-76971,0,44,98,9,22,42,83,91,62
947,customer-392713,0,44,19,9,22,32,89,90,53
948,customer-392040,0,44,86,15,22,32,76,92,71
949,customer-392039,0,44,25,17,22,32,93,87,45
950,customer-389362,0,44,30,33,22,32,99,82,29
951,customer-19004,0,44,97,39,22,49,64,73,61
952,customer-19003,0,44,4,32,22,49,77,75,49
953,customer-389363,0,44,21,8,22,33,89,91,54
954,customer-51225,0,44,5,38,22,26,75,70,45
955,customer-51226,0,44,1,35,22,26,72,75,55
956,customer-316967,0,44,12,11,22,7,87,89,55
957,customer-18780,0,44,90,39,22,48,57,79,74
958,customer-316966,0,44,19,9,22,7,89,90,53
959,customer-316965,0,44,26,11,22,7,91,91,52
960,customer-388705,0,44,70,6,22,33,83,95,67
961,customer-388704,0,44,36,20,22,33,95,91,46
962,customer-390029,0,44,98,11,22,33,82,89,62
963,customer-390028,0,44,26,17,22,32,94,88,45
964,customer-201550,0,44,19,33,22,2,93,74,29
965,customer-322620,0,44,18,11,22,11,89,89,53
966,customer-120695,0,44,28,21,22,22,96,86,40
967,customer-33358,0,44,12,20,22,38,87,83,48
968,customer-120712,0,44,0,14,22,16,82,88,61
969,customer-33353,0,44,9,11,22,39,86,88,56
970,customer-33354,0,44,7,14,22,39,85,87,56
971,customer-14114,0,44,95,15,22,46,78,89,65
972,customer-14147,0,44,5,14,22,47,84,87,56
973,customer-14088,0,44,99,24,22,44,76,83,61
974,customer-120346,0,44,50,6,22,15,87,95,61
975,customer-14183,0,44,94,21,22,48,75,86,66
976,customer-120331,0,44,31,20,22,21,95,89,44
977,customer-120307,0,44,2,3,22,28,85,93,61
978,customer-120306,0,44,12,6,22,28,87,91,58
979,customer-33349,0,44,9,6,22,41,86,91,58
980,customer-121442,0,44,54,14,22,17,86,98,64
981,customer-121426,0,44,13,12,22,22,88,88,53
982,customer-121425,0,44,31,11,22,23,92,91,52
983,customer-121789,0,44,34,14,22,23,93,92,50
984,customer-378334,0,44,78,35,22,31,59,92,87
985,customer-121790,0,44,88,0,22,23,85,93,62
986,customer-121079,0,44,18,2,22,16,87,93,60
987,customer-121062,0,44,21,20,22,22,93,85,43
988,customer-121078,0,44,81,9,22,16,80,94,69
989,customer-119251,0,44,92,18,22,19,75,89,68
990,customer-119250,0,44,83,23,22,19,70,92,77
991,customer-260548,0,44,0,2,22,30,85,93,61
992,customer-33726,0,44,12,14,22,40,88,87,52
993,customer-33727,0,44,7,12,22,40,85,88,57
994,customer-324020,0,44,14,12,22,11,88,87,52
995,customer-324021,0,44,7,14,22,11,85,87,56
996,customer-375032,0,44,86,17,22,32,75,92,72
997,customer-374480,0,44,76,18,22,32,74,96,77
998,customer-374479,0,44,83,18,22,32,74,93,74
999,customer-374478,0,44,89,17,22,32,76,91,70
1000,customer-13153,0,44,5,15,22,28,83,86,57
