ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
871,customer-125241,0,51,61,9
872,customer-476423,0,58,92,14
873,customer-159640,0,55,97,12
874,customer-385404,0,32,21,14
875,customer-203996,0,68,3,6
876,customer-476486,0,47,12,14
877,customer-203997,0,68,2,8
878,customer-385403,0,33,22,15
879,customer-183643,0,49,14,21
880,customer-183642,0,50,13,21
881,customer-476553,0,59,21,26
882,customer-125236,0,52,35,12
883,customer-125235,0,52,42,12
884,customer-125234,0,52,36,21
885,customer-319344,0,65,86,24
886,customer-204021,0,66,86,14
887,customer-476565,0,56,30,15
888,customer-476566,0,56,25,18
889,customer-476567,0,55,21,21
890,customer-159641,0,55,92,17
891,customer-269312,0,14,5,21
892,customer-385409,0,66,99,17
893,customer-203992,0,68,12,6
894,customer-203991,0,68,11,5
895,customer-203990,0,68,9,3
896,customer-476286,0,56,19,27
897,customer-269373,0,66,25,24
898,customer-269372,0,66,27,32
899,customer-476290,0,55,0,5
900,customer-476291,0,55,93,9
901,customer-385442,0,60,49,8
902,customer-125255,0,51,97,26
903,customer-125254,0,51,3,18
904,customer-125253,0,51,11,8
905,customer-385441,0,60,34,8
906,customer-476256,0,65,88,14
907,customer-125252,0,51,34,11
908,customer-125250,0,51,47,23
909,customer-183644,0,49,16,23
910,customer-52391,0,54,98,8
911,customer-203987,0,68,25,3
912,customer-203988,0,68,25,2
913,customer-476397,0,65,44,17
914,customer-476398,0,65,40,17
915,customer-476399,0,65,35,21
916,customer-476400,0,64,34,27
917,customer-319321,0,65,14,8
918,customer-125251,0,51,43,15
919,customer-32400,0,61,50,9
920,customer-269434,0,53,21,6
921,customer-269436,0,53,9,5
922,customer-183766,0,62,55,8
923,customer-269834,0,14,9,23
924,customer-183765,0,62,39,17
925,customer-17292,0,39,6,12
926,customer-17291,0,39,6,15
927,customer-17290,0,39,1,17
928,customer-17289,0,40,4,18
929,customer-17288,0,40,4,18
930,customer-17287,0,40,3,18
931,customer-17286,0,40,99,17
932,customer-17285,0,40,99,17
933,customer-17284,0,40,95,17
934,customer-17283,0,39,92,15
935,customer-17282,0,39,90,8
936,customer-17281,0,39,35,3
937,customer-319214,0,26,38,6
938,customer-269826,0,15,9,20
939,customer-32343,0,59,15,26
940,customer-32344,0,59,21,17
941,customer-203895,0,56,15,11
942,customer-83114,0,41,40,12
943,customer-159471,0,51,16,12
944,customer-17297,0,39,19,9
945,customer-203849,0,64,20,14
946,customer-159470,0,51,19,12
947,customer-125401,0,49,2,9
948,customer-269886,0,69,24,27
949,customer-475829,0,69,29,5
950,customer-475830,0,69,23,9
951,customer-475831,0,69,11,5
952,customer-269885,0,69,21,24
953,customer-125400,0,49,16,11
954,customer-475841,0,65,3,9
955,customer-159409,0,55,96,20
956,customer-159410,0,55,94,26
957,customer-385589,0,61,72,18
958,customer-385771,0,65,45,20
959,customer-203826,0,68,12,21
960,customer-17309,0,38,41,14
961,customer-17308,0,38,39,6
962,customer-17307,0,38,27,5
963,customer-42237,0,51,96,9
964,customer-203848,0,64,24,23
965,customer-125377,0,51,12,15
966,customer-183767,0,62,45,8
967,customer-475874,0,55,18,5
968,customer-269850,0,18,10,26
969,customer-203825,0,68,9,21
970,customer-269435,0,53,16,5
971,customer-269776,0,26,4,17
972,customer-385588,0,61,79,14
973,customer-385563,0,58,65,15
974,customer-476149,0,55,22,24
975,customer-476150,0,55,20,23
976,customer-385562,0,57,67,15
977,customer-269583,0,51,98,8
978,customer-269582,0,51,7,8
979,customer-269581,0,51,16,8
980,customer-385561,0,57,70,8
981,customer-203971,0,70,22,11
982,customer-203972,0,70,19,8
983,customer-17225,0,42,86,35
984,customer-17224,0,42,92,11
985,customer-385560,0,57,70,8
986,customer-269459,0,59,2,33
987,customer-385559,0,57,66,14
988,customer-476166,0,68,21,12
989,customer-476167,0,68,26,8
990,customer-476168,0,68,41,6
991,customer-476169,0,68,43,12
992,customer-203973,0,69,18,8
993,customer-203974,0,69,12,6
994,customer-269609,0,46,85,9
995,customer-319281,0,32,13,15
996,customer-269648,0,22,93,17
997,customer-476135,0,59,21,21
998,customer-203896,0,56,1,9
999,customer-183696,0,65,84,6
1000,customer-183695,0,65,99,8
1001,customer-83118,0,40,39,5
1002,customer-476005,0,57,96,15
1003,customer-159589,0,60,24,9
1004,customer-83119,0,40,32,5
1005,customer-83120,0,40,19,6
1006,customer-269766,0,24,6,30
1007,customer-159590,0,60,18,3
1008,customer-269775,0,27,14,21
1009,customer-17256,0,43,0,2
1010,customer-17254,0,43,32,8
1011,customer-203935,0,71,11,9
1012,customer-319242,0,26,96,20
1013,customer-319243,0,26,84,21
1014,customer-203936,0,71,3,9
1015,customer-476068,0,47,23,17
1016,customer-476069,0,47,90,11
1017,customer-476070,0,47,87,24
1018,customer-269677,0,20,14,8
1019,customer-476134,0,59,18,21
1020,customer-17255,0,43,66,2
1021,customer-125142,0,38,24,12
1022,customer-32401,0,61,62,8
1023,customer-204067,0,66,6,8
1024,customer-125009,0,50,20,11
1025,customer-72299,0,53,11,8
1026,customer-204242,0,70,16,9
1027,customer-476974,0,59,22,29
1028,customer-476975,0,58,24,30
1029,customer-384923,0,56,79,18
1030,customer-384922,0,56,89,14
1031,customer-124964,0,54,28,9
1032,customer-72300,0,53,22,11
1033,customer-159874,0,55,92,9
1034,customer-476985,0,56,35,6
1035,customer-476986,0,56,38,3
1036,customer-476987,0,56,22,11
1037,customer-268828,0,65,16,11
1038,customer-268827,0,66,27,18
1039,customer-124963,0,55,33,15
1040,customer-72301,0,53,29,8
1041,customer-67711,0,66,32,15
1042,customer-67710,0,66,19,14
1043,customer-384889,0,44,77,17
1044,customer-384888,0,43,40,9
1045,customer-268843,0,62,11,30
1046,customer-476908,0,47,1,14
1047,customer-125010,0,50,91,5
1048,customer-204241,0,70,21,8
1049,customer-159854,0,57,98,12
1050,customer-319529,0,57,1,12
1051,customer-268882,0,55,39,15
1052,customer-268881,0,55,38,15
1053,customer-268880,0,55,36,11
1054,customer-268879,0,55,34,6
1055,customer-16967,0,48,97,17
1056,customer-16966,0,48,99,9
1057,customer-16965,0,48,24,6
1058,customer-268878,0,55,29,6
1059,customer-72302,0,53,32,8
1060,customer-268877,0,55,27,8
1061,customer-268875,0,56,25,5
1062,customer-72298,0,53,12,15
1063,customer-42155,0,55,11,14
1064,customer-16956,0,49,17,18
1065,customer-16955,0,49,11,14
1066,customer-16954,0,49,98,8
1067,customer-16953,0,49,12,3
1068,customer-16952,0,49,29,6
1069,customer-42154,0,55,18,21
1070,customer-204240,0,70,23,3
1071,customer-268876,0,55,27,6
1072,customer-268886,0,54,29,14
1073,customer-268802,0,17,16,45
1074,customer-384807,0,60,43,8
1075,customer-477131,0,58,96,12
1076,customer-477132,0,58,0,14
1077,customer-268735,0,24,94,14
1078,customer-319652,0,65,4,17
1079,customer-124899,0,50,18,6
1080,customer-268715,0,26,7,26
1081,customer-319653,0,65,12,23
1082,customer-319654,0,65,14,26
1083,customer-319655,0,64,11,24
1084,customer-268707,0,23,95,29
1085,customer-16874,0,36,11,14
1086,customer-16873,0,36,11,15
1087,customer-16872,0,36,99,9
1088,customer-16871,0,37,41,14
1089,customer-16870,0,37,32,17
1090,customer-16869,0,37,31,14
1091,customer-268706,0,23,4,41
1092,customer-16867,0,38,16,6
1093,customer-16866,0,38,16,11
1094,customer-124898,0,50,22,18
1095,customer-160053,0,60,9,9
1096,customer-384767,0,32,49,9
1097,customer-384768,0,32,50,8
1098,customer-477102,0,66,88,18
1099,customer-477101,0,66,91,17
1100,customer-268786,0,17,18,27
1101,customer-384806,0,60,34,8
1102,customer-384805,0,60,27,9
1103,customer-477024,0,66,19,9
1104,customer-477025,0,65,22,8
1105,customer-477026,0,65,30,6
1106,customer-477027,0,65,33,6
1107,customer-477028,0,65,27,3
1108,customer-477029,0,65,15,6
1109,customer-477030,0,65,8,11
1110,customer-319629,0,70,24,18
1111,customer-477031,0,65,4,15
1112,customer-319630,0,69,22,17
1113,customer-159935,0,51,11,8
1114,customer-477050,0,66,81,6
1115,customer-124943,0,57,12,9
1116,customer-384775,0,66,3,12
1117,customer-477084,0,69,14,5
1118,customer-477085,0,69,11,12
1119,customer-52551,0,33,26,5
1120,customer-52552,0,33,20,6
1121,customer-159936,0,51,11,9
1122,customer-477032,0,65,6,18
1123,customer-268887,0,54,27,12
1124,customer-476828,0,63,37,36
1125,customer-476827,0,63,33,36
1126,customer-76542,0,54,41,15
1127,customer-17064,0,39,1,20
1128,customer-17063,0,39,1,15
1129,customer-17062,0,39,99,9
1130,customer-17061,0,39,34,3
1131,customer-204101,0,68,13,21
1132,customer-125098,0,45,6,11
1133,customer-476595,0,66,27,11
1134,customer-476596,0,66,27,9
1135,customer-476597,0,66,27,8
1136,customer-476598,0,66,36,5
1137,customer-476599,0,66,41,14
1138,customer-476600,0,66,44,15
1139,customer-269245,0,23,3,30
1140,customer-183637,0,51,4,11
1141,customer-159702,0,51,15,9
1142,customer-269209,0,16,23,12
1143,customer-476609,0,65,29,8
1144,customer-476610,0,65,30,8
1145,customer-476611,0,64,31,11
1146,customer-125097,0,45,93,17
1147,customer-76543,0,54,40,11
1148,customer-269254,0,26,6,20
1149,customer-269274,0,24,98,14
1150,customer-17070,0,39,2,11
1151,customer-204068,0,66,2,8
1152,customer-183641,0,50,14,24
1153,customer-183639,0,51,11,20
1154,customer-183638,0,51,8,17
1155,customer-204074,0,68,79,21
1156,customer-17088,0,38,22,12
1157,customer-17087,0,38,8,8
1158,customer-319366,0,75,79,32
1159,customer-52428,0,52,78,8
1160,customer-52429,0,52,78,17
1161,customer-204123,0,64,21,21
1162,customer-476589,0,68,17,11
1163,customer-476591,0,67,24,12
1164,customer-476592,0,67,24,11
1165,customer-476593,0,67,25,12
1166,customer-476594,0,67,26,12
1167,customer-319367,0,75,78,33
1168,customer-17075,0,39,30,8
1169,customer-17074,0,39,35,6
1170,customer-319368,0,76,76,35
1171,customer-17072,0,39,88,5
1172,customer-17071,0,39,93,9
1173,customer-476590,0,67,22,14
1174,customer-385247,0,58,23,21
1175,customer-17037,0,43,11,20
1176,customer-17036,0,43,13,15
1177,customer-476719,0,55,85,9
1178,customer-269046,0,50,5,8
1179,customer-319469,0,55,25,24
1180,customer-17003,0,42,88,29
1181,customer-159822,0,60,12,12
1182,customer-268920,0,58,2,38
1183,customer-204206,0,71,7,11
1184,customer-384956,0,61,69,23
1185,customer-384955,0,60,77,15
1186,customer-125037,0,49,8,21
1187,customer-476718,0,55,97,12
1188,customer-125036,0,49,8,18
1189,customer-268897,0,53,16,5
1190,customer-183636,0,51,11,5
1191,customer-159825,0,60,96,6
1192,customer-159826,0,60,86,9
1193,customer-52489,0,45,15,18
1194,customer-52490,0,45,2,14
1195,customer-52491,0,45,89,21
1196,customer-476822,0,65,50,14
1197,customer-476823,0,65,45,14
1198,customer-476826,0,64,31,29
1199,customer-125035,0,49,9,12
1200,customer-125402,0,49,92,14
1201,customer-159821,0,60,13,12
1202,customer-319468,0,55,24,33
1203,customer-17035,0,43,15,6
1204,customer-385246,0,59,22,21
1205,customer-269150,0,20,4,12
1206,customer-476612,0,64,29,9
1207,customer-476626,0,66,79,6
1208,customer-319464,0,59,23,38
1209,customer-125079,0,45,90,17
1210,customer-125078,0,45,5,17
1211,customer-269122,0,22,94,12
1212,customer-476663,0,69,12,14
1213,customer-52469,0,46,30,11
1214,customer-476664,0,69,7,8
1215,customer-204169,0,56,20,15
1216,customer-319466,0,58,22,48
1217,customer-269080,0,46,82,2
1218,customer-476679,0,65,94,20
1219,customer-204170,0,56,12,9
1220,customer-125054,0,46,91,11
1221,customer-476710,0,57,11,24
1222,customer-476711,0,57,11,26
1223,customer-319467,0,56,23,42
1224,customer-385138,0,65,46,21
1225,customer-319465,0,59,21,42
1226,customer-269887,0,68,25,35
1227,customer-475794,0,66,89,6
1228,customer-269888,0,67,24,33
1229,customer-270910,0,20,9,17
1230,customer-76615,0,54,97,14
1231,customer-473879,0,51,12,3
1232,customer-318661,0,74,76,35
1233,customer-386690,0,67,95,21
1234,customer-126005,0,50,4,12
1235,customer-203531,0,68,86,24
1236,customer-126004,0,50,20,20
1237,customer-203532,0,68,89,21
1238,customer-386687,0,34,52,12
1239,customer-386686,0,34,56,12
1240,customer-474099,0,58,84,8
1241,customer-474100,0,58,73,3
1242,customer-318663,0,76,71,38
1243,customer-318664,0,76,71,38
1244,customer-386683,0,34,34,12
1245,customer-203533,0,68,94,20
1246,customer-125984,0,51,2,12
1247,customer-386682,0,34,47,8
1248,customer-474174,0,66,89,5
1249,customer-270855,0,25,12,11
1250,customer-126046,0,58,32,20
1251,customer-126047,0,58,15,8
1252,customer-76616,0,54,9,17
1253,customer-473818,0,68,52,3
1254,customer-318638,0,64,90,20
1255,customer-203454,0,67,5,6
1256,customer-126114,0,51,31,11
1257,customer-126113,0,51,39,11
1258,customer-318639,0,65,84,24
1259,customer-473478,0,52,14,8
1260,customer-183890,0,53,18,2
1261,customer-270952,0,70,12,5
1262,customer-270951,0,70,27,8
1263,customer-126067,0,55,23,3
1264,customer-125983,0,51,88,11
1265,customer-126066,0,55,34,8
1266,customer-270949,0,70,34,12
1267,customer-203477,0,66,87,12
1268,customer-17661,0,43,87,39
1269,customer-17660,0,42,86,24
1270,customer-318659,0,73,83,30
1271,customer-386726,0,60,10,6
1272,customer-386725,0,60,6,9
1273,customer-473781,0,66,89,6
1274,customer-203523,0,66,3,8
1275,customer-318660,0,74,79,33
1276,customer-270950,0,70,34,8
1277,customer-473395,0,66,90,6
1278,customer-125982,0,51,78,6
1279,customer-474212,0,68,96,5
1280,customer-183889,0,53,15,9
1281,customer-270747,0,19,62,5
1282,customer-183888,0,54,12,9
1283,customer-474487,0,58,95,5
1284,customer-270733,0,20,92,17
1285,customer-125873,0,38,22,18
1286,customer-183885,0,54,20,8
1287,customer-67906,0,48,2,15
1288,customer-474510,0,53,35,20
1289,customer-67905,0,48,99,8
1290,customer-67904,0,48,70,5
1291,customer-125832,0,45,34,18
1292,customer-183884,0,54,23,9
1293,customer-474564,0,66,88,5
1294,customer-270700,0,23,95,20
1295,customer-125813,0,46,9,15
1296,customer-159169,0,55,96,24
1297,customer-474602,0,68,92,9
1298,customer-203556,0,68,8,20
1299,customer-270631,0,51,9,11
1300,customer-32230,0,43,29,12
1301,customer-386522,0,58,20,17
1302,customer-203555,0,68,7,20
1303,customer-386523,0,58,20,20
1304,customer-203554,0,68,7,20
1305,customer-386681,0,34,53,9
1306,customer-125981,0,51,28,3
1307,customer-386680,0,34,57,9
1308,customer-270836,0,27,6,12
1309,customer-318665,0,77,72,33
1310,customer-17618,0,48,4,20
1311,customer-17617,0,49,98,15
1312,customer-17616,0,48,98,11
1313,customer-159149,0,56,5,17
1314,customer-159150,0,56,2,18
1315,customer-270854,0,25,23,17
1316,customer-52074,0,54,92,12
1317,customer-125963,0,52,35,11
1318,customer-125962,0,52,32,20
1319,customer-386526,0,57,21,17
1320,customer-386525,0,57,20,14
1321,customer-270826,0,25,91,32
1322,customer-17605,0,50,9,8
1323,customer-17604,0,50,18,9
1324,customer-17603,0,50,20,11
1325,customer-270825,0,25,7,27
1326,customer-386524,0,57,19,15
1327,customer-318666,0,78,73,29
1328,customer-473394,0,66,92,5
1329,customer-270969,0,66,10,6
1330,customer-270970,0,67,11,9
1331,customer-472332,0,51,4,23
1332,customer-472333,0,51,99,11
1333,customer-203355,0,55,6,9
1334,customer-318534,0,26,10,21
1335,customer-271353,0,27,10,15
1336,customer-318535,0,26,89,17
1337,customer-126242,0,38,11,12
1338,customer-183898,0,52,31,20
1339,customer-126241,0,38,19,18
1340,customer-271343,0,25,6,18
1341,customer-472634,0,66,95,3
1342,customer-386790,0,44,65,3
1343,customer-386789,0,44,41,18
1344,customer-203394,0,70,88,6
1345,customer-183897,0,52,29,15
1346,customer-158927,0,54,99,24
1347,customer-17751,0,37,98,9
1348,customer-17750,0,37,11,8
1349,customer-318574,0,32,15,17
1350,customer-271261,0,20,93,20
1351,customer-126201,0,45,21,20
1352,customer-203354,0,55,17,9
1353,customer-158908,0,56,4,18
1354,customer-472289,0,68,77,8
1355,customer-203313,0,64,14,6
1356,customer-271470,0,70,34,9
1357,customer-51942,0,66,18,5
1358,customer-386844,0,60,81,14
1359,customer-386843,0,60,83,14
1360,customer-386842,0,60,80,15
1361,customer-126348,0,51,88,17
1362,customer-471901,0,68,76,12
1363,customer-386841,0,59,76,18
1364,customer-126347,0,51,6,9
1365,customer-271465,0,71,32,9
1366,customer-158989,0,50,12,9
1367,customer-271464,0,71,33,9
1368,customer-471943,0,51,13,20
1369,customer-318502,0,26,41,29
1370,customer-318503,0,26,41,15
1371,customer-126328,0,52,19,12
1372,customer-126327,0,52,28,18
1373,customer-203311,0,64,16,5
1374,customer-126326,0,53,36,15
1375,customer-203312,0,64,12,5
1376,customer-472251,0,66,95,3
1377,customer-472252,0,66,98,3
1378,customer-386840,0,59,75,21
1379,customer-17742,0,38,50,5
1380,customer-17741,0,38,39,5
1381,customer-17740,0,38,32,6
1382,customer-271040,0,61,5,23
1383,customer-126160,0,46,5,9
1384,customer-32176,0,49,98,15
1385,customer-473010,0,66,93,5
1386,customer-203450,0,68,18,6
1387,customer-42330,0,50,88,8
1388,customer-42329,0,50,24,8
1389,customer-271014,0,53,14,6
1390,customer-271013,0,53,18,5
1391,customer-473092,0,52,3,11
1392,customer-126161,0,46,73,9
1393,customer-159118,0,60,18,11
1394,customer-126135,0,50,2,20
1395,customer-126134,0,50,2,18
1396,customer-126133,0,50,3,11
1397,customer-203453,0,67,4,5
1398,customer-159119,0,60,5,11
1399,customer-126132,0,50,19,8
1400,customer-159120,0,60,97,17
1401,customer-473228,0,57,16,3
1402,customer-270972,0,66,98,18
1403,customer-270971,0,66,5,9
1404,customer-126136,0,49,2,15
1405,customer-32231,0,42,13,11
1406,customer-32175,0,49,3,11
1407,customer-17712,0,40,31,12
1408,customer-17739,0,38,30,8
1409,customer-17738,0,39,26,9
1410,customer-17737,0,39,24,8
1411,customer-17736,0,39,26,12
1412,customer-17735,0,39,29,14
1413,customer-72219,0,53,22,6
1414,customer-126182,0,46,8,8
1415,customer-126181,0,46,24,11
1416,customer-271230,0,23,99,17
1417,customer-318616,0,65,23,9
1418,customer-203449,0,68,25,8
1419,customer-472710,0,51,3,11
1420,customer-159036,0,58,5,3
1421,customer-318617,0,65,12,8
1422,customer-271189,0,46,79,15
1423,customer-271161,0,51,7,8
1424,customer-271160,0,51,14,8
1425,customer-72220,0,53,94,5
1426,customer-271104,0,50,81,11
1427,customer-271103,0,50,37,12
1428,customer-17714,0,40,98,9
1429,customer-17713,0,40,17,8
1430,customer-159035,0,58,14,8
1431,customer-464454,0,57,73,29
1432,customer-474668,0,52,17,20
1433,customer-52112,0,52,97,6
1434,customer-386151,0,44,100,24
1435,customer-270253,0,16,3,14
1436,customer-475422,0,69,18,5
1437,customer-475423,0,69,81,9
1438,customer-386150,0,44,12,21
1439,customer-83050,0,50,18,18
1440,customer-270195,0,20,93,15
1441,customer-475462,0,55,19,3
1442,customer-475463,0,55,35,6
1443,customer-83051,0,49,25,8
1444,customer-159360,0,60,97,11
1445,customer-319013,0,51,29,14
1446,customer-270162,0,22,97,11
1447,customer-125611,0,51,51,15
1448,customer-270161,0,23,31,6
1449,customer-203720,0,68,24,5
1450,customer-203721,0,68,21,5
1451,customer-17397,0,48,96,12
1452,customer-17396,0,48,11,12
1453,customer-386078,0,60,51,5
1454,customer-270097,0,51,6,12
1455,customer-125613,0,51,51,14
1456,customer-125614,0,51,42,11
1457,customer-270267,0,17,17,8
1458,customer-475387,0,66,88,6
1459,customer-475331,0,54,23,15
1460,customer-475332,0,53,23,11
1461,customer-270299,0,26,3,14
1462,customer-125634,0,50,21,21
1463,customer-475337,0,69,20,14
1464,customer-475338,0,69,26,14
1465,customer-270298,0,27,13,21
1466,customer-386190,0,57,83,15
1467,customer-17439,0,42,86,29
1468,customer-386189,0,57,0,11
1469,customer-270096,0,51,14,12
1470,customer-475339,0,69,34,14
1471,customer-318949,0,64,18,20
1472,customer-270289,0,24,91,33
1473,customer-270288,0,24,7,32
